c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009126,0.0,0.0,0.024332,0.032727,0.767811,0.166003,2842.168221,918.204365,853843.446515,-139356.196162,-573935.81042,0.0,0.0,-139694.108086,-857.331847,0.0,0.00368,0.018382,0.0,1.3e-05,0.0,0.217128,0.066707,0.055045,0.0,0.018382,0.030351,0.0,0.066707,0.0,0.0,0.30591,0.554916,539.294651,539.294651,298.15,0.0,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.008956,0.0,0.0,0.05138,0.069151,0.753453,0.11706,9660.174718,3503.561844,1056751.42147,-68874.018254,-816726.456125,0.0,0.0,-169507.42106,-1643.526031,0.0,0.004555,0.02275,0.0,1.6e-05,0.0,0.268726,0.082559,0.068126,0.0,0.02275,0.037564,0.0,0.082559,0.0,0.0,0.378607,0.482317,627.363666,627.363666,298.15,0.0,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.008804,0.0,0.0,0.075493,0.101625,0.740653,0.073425,17785.760517,6893.97183,1228073.8019,-45139.434068,-969924.623434,0.0,0.0,-210672.886965,-2336.857435,0.0,0.005293,0.026439,0.0,1.9e-05,0.0,0.312293,0.095943,0.079171,0.0,0.026439,0.043654,0.0,0.095943,0.0,0.0,0.439987,0.501136,682.460457,682.460457,298.150003,0.0,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008693,0.0,0.0,0.093023,0.125231,0.731348,0.041705,26348.783411,10684.717674,1364162.51773,-33326.677394,-1076917.16744,0.0,0.0,-250957.98757,-2960.685326,0.0,0.00588,0.029368,0.0,2.1e-05,0.0,0.3469,0.106575,0.087945,0.0,0.029368,0.048492,0.0,0.106575,0.0,0.0,0.488744,0.530335,722.654878,722.654878,298.150052,0.0,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008624,0.0,0.0,0.104028,0.140052,0.725506,0.021791,35019.988263,14685.498135,1471976.88355,-26252.116778,-1154723.5631,0.0,0.0,-287470.033044,-3531.170628,0.0,0.006345,0.031689,0.0,2.3e-05,0.0,0.374316,0.114998,0.094895,0.0,0.031689,0.052324,0.0,0.114998,0.0,0.0,0.527371,0.558031,754.315657,754.315657,298.150426,0.0,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008585,0.0,0.0,0.110205,0.148371,0.722227,0.010613,43655.169318,18795.849304,1557331.26874,-21544.661569,-1212113.76648,0.0,0.0,-319613.608449,-4059.232235,0.0,0.006713,0.033527,0.0,2.4e-05,0.0,0.396021,0.121667,0.100398,0.0,0.033527,0.055358,0.0,0.121667,0.0,0.0,0.557952,0.581838,780.439303,780.439303,298.152108,0.0,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008565,0.0,0.0,0.113378,0.152644,0.720542,0.004871,52186.483011,22958.286858,1624708.23527,-18198.070937,-1254364.59197,0.0,0.0,-347593.020826,-4552.551534,0.0,0.007003,0.034978,0.0,2.5e-05,0.0,0.413155,0.12693,0.104741,0.0,0.034978,0.057753,0.0,0.12693,0.0,0.0,0.582091,0.601487,802.677309,802.677309,298.157464,0.0,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008555,0.0,0.0,0.114895,0.154686,0.719737,0.002127,60581.601567,27138.060792,1677575.91984,-15706.213898,-1284990.8692,0.0,0.0,-371862.084141,-5016.752598,0.0,0.007231,0.036116,0.0,2.6e-05,0.0,0.426599,0.131061,0.10815,0.0,0.036116,0.059633,0.0,0.131061,0.0,0.0,0.601032,0.617289,822.037309,822.037309,298.170881,0.0,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008551,0.0,0.0,0.115578,0.155606,0.719374,0.00089,68826.057679,31313.366131,1718646.1126,-13785.888501,-1306504.02311,0.0,0.0,-392900.107272,-5456.093711,0.0,0.007408,0.037,0.0,2.7e-05,0.0,0.437043,0.134269,0.110797,0.0,0.037,0.061092,0.0,0.134269,0.0,0.0,0.615747,0.629708,839.179595,839.179595,298.199114,0.0,270.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008549,0.0,0.0,0.115872,0.156001,0.719219,0.00036,76914.828249,35470.188609,1750063.84236,-12264.706734,-1320788.10758,0.0,0.0,-411137.138745,-5873.889302,0.0,0.007543,0.037676,0.0,2.7e-05,0.0,0.445032,0.136724,0.112823,0.0,0.037676,0.062209,0.0,0.136724,0.0,0.0,0.627003,0.639219,854.560431,854.560431,298.25126,0.0,300.0
520.635289,583.440063,583.440063,1050.27852,2011.816442,1077.554167,995.284845,0.008548,0.0,0.0,0.115992,0.156164,0.719155,0.000141,84848.026976,39599.406631,1773551.0541,-11032.121011,-1329304.22319,0.0,0.0,-426941.931161,-6272.778739,0.0,0.007645,0.038182,0.0,2.7e-05,0.0,0.451005,0.138559,0.114337,0.0,0.038182,0.063044,0.0,0.138559,0.0,0.0,0.635418,0.646265,868.508317,868.508317,298.338384,0.0,330.0
