c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.0,0.0,9e-06,0.0,0.151031,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009136,0.0,0.0,0.022773,0.030627,0.768639,0.168825,2842.168221,918.204365,859412.424943,-139214.139398,-529499.304457,0.0,0.0,-189841.649241,-857.331847,0.0,0.006264,0.018502,0.0,2.3e-05,0.0,0.369575,0.113542,0.055404,0.0,0.018502,0.030549,0.0,0.067142,0.0,0.0,0.507905,0.756341,539.294651,539.294651,298.15,0.0,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009,0.0,0.0,0.044403,0.059755,0.757157,0.129685,9660.174718,3503.561844,1047437.68527,-68538.566426,-740196.68265,0.0,0.0,-237058.910164,-1643.526031,0.0,0.007075,0.02255,0.0,2.5e-05,0.0,0.417389,0.128231,0.067526,0.0,0.02255,0.037233,0.0,0.081831,0.0,0.0,0.57527,0.678038,627.363666,627.363666,298.15,0.0,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.008894,0.0,0.0,0.061221,0.082405,0.748229,0.099251,17785.760517,6893.97183,1205948.82266,-44680.244686,-871011.415189,0.0,0.0,-287920.305346,-2336.857435,0.0,0.007758,0.025962,0.0,2.8e-05,0.0,0.457697,0.140615,0.077745,0.0,0.025962,0.042868,0.0,0.094215,0.0,0.0,0.63206,0.69231,682.460457,682.460457,298.15,0.0,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008824,0.0,0.0,0.072221,0.097218,0.74239,0.079346,26348.783411,10684.717674,1332985.15014,-32827.201557,-962609.351674,0.0,0.0,-334587.911579,-2960.685326,0.0,0.008306,0.028697,0.0,3e-05,0.0,0.490002,0.150539,0.085935,0.0,0.028697,0.047383,0.0,0.104139,0.0,0.0,0.677574,0.718541,722.654878,722.654878,298.15,0.0,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008783,0.0,0.0,0.078758,0.106022,0.73892,0.067517,35019.988263,14685.498135,1435712.82782,-25769.716961,-1030317.08205,0.0,0.0,-376094.858187,-3531.170628,0.0,0.008748,0.030909,0.0,3.1e-05,0.0,0.516125,0.158565,0.092557,0.0,0.030909,0.051035,0.0,0.112165,0.0,0.0,0.714379,0.744715,754.315657,754.315657,298.15,0.0,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008759,0.0,0.0,0.082519,0.111086,0.736923,0.060712,43655.169318,18795.849304,1519741.96393,-21107.113952,-1081738.4785,0.0,0.0,-412837.13924,-4059.232235,0.0,0.009111,0.032718,0.0,3.3e-05,0.0,0.537493,0.16513,0.097974,0.0,0.032718,0.054022,0.0,0.11873,0.0,0.0,0.744484,0.768266,780.439303,780.439303,298.15,0.0,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008745,0.0,0.0,0.084734,0.114069,0.735748,0.056704,52186.483011,22958.286858,1589103.15958,-17812.547224,-1121273.79532,0.0,0.0,-445464.2655,-4552.551534,0.0,0.00941,0.034211,0.0,3.4e-05,0.0,0.555132,0.170549,0.102446,0.0,0.034211,0.056488,0.0,0.124149,0.0,0.0,0.769335,0.788752,802.677309,802.677309,298.15,0.0,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008737,0.0,0.0,0.086126,0.115943,0.735009,0.054186,60581.601567,27138.060792,1646702.75521,-15369.547008,-1151739.86744,0.0,0.0,-474576.588166,-5016.752598,0.0,0.009658,0.035451,0.0,3.5e-05,0.0,0.569779,0.175049,0.106159,0.0,0.035451,0.058535,0.0,0.128649,0.0,0.0,0.789971,0.806306,822.037309,822.037309,298.15,0.0,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008731,0.0,0.0,0.087071,0.117216,0.734507,0.052475,68826.057679,31313.366131,1694686.76193,-13491.09231,-1175074.24994,0.0,0.0,-500665.325969,-5456.093711,0.0,0.009865,0.036484,0.0,3.5e-05,0.0,0.581981,0.178797,0.109253,0.0,0.036484,0.060241,0.0,0.132397,0.0,0.0,0.807163,0.82122,839.179595,839.179595,298.15,0.0,270.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008726,0.0,0.0,0.087758,0.118141,0.734143,0.051232,76914.828249,35470.188609,1734685.70969,-12004.445957,-1192682.87155,0.0,0.0,-524124.502879,-5873.889302,0.0,0.010037,0.037345,0.0,3.6e-05,0.0,0.592152,0.181922,0.111831,0.0,0.037345,0.061663,0.0,0.135522,0.0,0.0,0.821493,0.833805,854.560431,854.560431,298.150001,0.0,300.0
520.635289,583.440063,583.440063,1050.27852,2011.816442,1077.554167,995.284845,0.008723,0.0,0.0,0.088281,0.118845,0.733865,0.050287,84848.026976,39599.406631,1767975.51211,-10799.998131,-1205628.17302,0.0,0.0,-545274.562221,-6272.778739,0.0,0.010181,0.038062,0.0,3.7e-05,0.0,0.600618,0.184523,0.113977,0.0,0.038062,0.062846,0.0,0.138123,0.0,0.0,0.83342,0.844356,868.508317,868.508317,298.150003,0.0,330.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.00872,0.0,0.0,0.088689,0.119395,0.733648,0.049547,92628.581093,43695.075154,1795584.10917,-9806.048688,-1214738.32581,0.0,0.0,-564384.830298,-6654.904369,0.0,0.0103,0.038656,0.0,3.7e-05,0.0,0.607639,0.18668,0.115757,0.0,0.038656,0.063827,0.0,0.14028,0.0,0.0,0.843311,0.853137,881.267648,881.267648,298.150009,0.0,360.0
520.626701,595.681762,595.681762,1056.337078,2019.710521,1080.182419,998.382594,0.008718,0.0,0.0,0.089013,0.119831,0.733476,0.048961,100260.928972,47753.366127,1818354.57505,-8972.632426,-1220674.3368,0.0,0.0,-581685.572352,-7022.03347,0.0,0.010398,0.039146,0.0,3.7e-05,0.0,0.613429,0.188459,0.117225,0.0,0.039146,0.064637,0.0,0.142059,0.0,0.0,0.85147,0.860384,893.025175,893.025175,298.150025,0.0,390.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.008717,0.0,0.0,0.089271,0.120179,0.733339,0.048494,107750.269851,51771.891521,1836988.9054,-8263.839907,-1223973.31061,0.0,0.0,-597376.110622,-7375.64426,0.0,0.010478,0.039548,0.0,3.8e-05,0.0,0.618168,0.189915,0.118427,0.0,0.039548,0.065299,0.0,0.143515,0.0,0.0,0.858146,0.866298,903.926825,903.926825,298.150062,0.0,420.0
520.619866,606.201227,606.201227,1061.41958,2026.53688,1082.457283,1000.984458,0.008715,0.0,0.0,0.089476,0.120455,0.73323,0.048123,115102.124169,55749.258356,1852077.69097,-7653.695111,-1225077.55116,0.0,0.0,-611629.456599,-7716.9881,0.0,0.010543,0.039873,0.0,3.8e-05,0.0,0.622005,0.191094,0.119399,0.0,0.039873,0.065836,0.0,0.144694,0.0,0.0,0.863552,0.87106,914.088793,914.088793,298.150141,0.0,450.0
520.616929,610.954351,610.954351,1063.678531,2029.63316,1083.486362,1002.14015,0.008714,0.0,0.0,0.089639,0.120674,0.733144,0.047829,122322.074235,59684.769183,1864125.54846,-7123.859271,-1224354.90466,0.0,0.0,-624599.649078,-8047.135459,0.0,0.010595,0.040132,0.0,3.8e-05,0.0,0.625068,0.192035,0.120176,0.0,0.040132,0.066264,0.0,0.145635,0.0,0.0,0.867868,0.874825,923.605108,923.605108,298.150296,0.0,480.0
520.614247,615.423816,615.423816,1065.782501,2032.55097,1084.454481,1003.216071,0.008714,0.0,0.0,0.089766,0.120845,0.733077,0.047599,129415.612177,63578.216414,1873563.23185,-6659.686797,-1222113.48754,0.0,0.0,-636423.046953,-8367.010564,0.0,0.010636,0.040335,0.0,3.8e-05,0.0,0.627468,0.192772,0.120784,0.0,0.040335,0.066599,0.0,0.146372,0.0,0.0,0.871249,0.87773,932.552936,932.552936,298.150579,0.0,510.0
520.611785,619.641578,619.641578,1067.750804,2035.309837,1085.368466,1004.2222,0.008713,0.0,0.0,0.089864,0.120978,0.733024,0.04742,136388.052882,67429.738673,1881102.91419,-6249.867981,-1218866.76112,0.0,0.0,-647308.867158,-8677.417934,0.0,0.010668,0.040497,0.0,3.8e-05,0.0,0.629386,0.193361,0.121271,0.0,0.040497,0.066867,0.0,0.146961,0.0,0.0,0.873951,0.880016,940.996387,940.996387,298.151069,0.0,540.0
520.609512,623.634484,623.634484,1069.599399,2037.926246,1086.234057,1005.166778,0.008712,0.0,0.0,0.089943,0.121083,0.732983,0.047279,143244.486835,71239.719062,1887018.13847,-5885.540218,-1214790.38009,0.0,0.0,-657363.155126,-8979.063035,0.0,0.010694,0.040625,0.0,3.8e-05,0.0,0.63089,0.193823,0.121652,0.0,0.040625,0.067078,0.0,0.147423,0.0,0.0,0.87607,0.88177,948.9893,948.9893,298.151873,0.0,570.0
