c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.0,0.0,9e-06,0.0,0.151031,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009136,0.0,0.0,0.022779,0.030635,0.768636,0.168814,2842.168221,918.204365,859775.572178,-139214.725444,-529828.334509,0.0,0.0,-189875.180377,-857.331847,0.0,0.006266,0.01851,0.0,2.3e-05,0.0,0.369667,0.11357,0.055428,0.0,0.01851,0.030562,0.0,0.06717,0.0,0.0,0.508035,0.756472,539.294651,539.294651,298.15,0.0,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009,0.0,0.0,0.044416,0.059773,0.75715,0.129662,9660.174718,3503.561844,1047882.58567,-68539.194465,-740582.768266,0.0,0.0,-237117.096913,-1643.526031,0.0,0.007077,0.022559,0.0,2.5e-05,0.0,0.417502,0.128266,0.067555,0.0,0.022559,0.037249,0.0,0.081866,0.0,0.0,0.575429,0.678198,627.363666,627.363666,298.15,0.0,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.008894,0.0,0.0,0.061236,0.082425,0.748221,0.099224,17785.760517,6893.97183,1206447.10681,-44680.734579,-871431.570749,0.0,0.0,-287997.944043,-2336.857435,0.0,0.00776,0.025973,0.0,2.8e-05,0.0,0.457824,0.140654,0.077777,0.0,0.025973,0.042885,0.0,0.094254,0.0,0.0,0.632239,0.692488,682.460457,682.460457,298.15,0.0,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008824,0.0,0.0,0.072236,0.097238,0.742382,0.07932,26348.783411,10684.717674,1333523.49553,-32827.548031,-963053.799847,0.0,0.0,-334681.462327,-2960.685326,0.0,0.008308,0.028709,0.0,3e-05,0.0,0.490139,0.150582,0.085969,0.0,0.028709,0.047403,0.0,0.104182,0.0,0.0,0.677767,0.718734,722.654878,722.654878,298.15,0.0,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008783,0.0,0.0,0.078771,0.106039,0.738913,0.067494,35019.988263,14685.498135,1436279.47355,-25769.958533,-1030777.21114,0.0,0.0,-376201.133255,-3531.170628,0.0,0.008751,0.030921,0.0,3.1e-05,0.0,0.516269,0.158609,0.092594,0.0,0.030921,0.051055,0.0,0.112209,0.0,0.0,0.714582,0.744918,754.315657,754.315657,298.15,0.0,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008759,0.0,0.0,0.08253,0.111101,0.736918,0.060692,43655.169318,18795.849304,1520326.12188,-21107.287463,-1082206.3422,0.0,0.0,-412953.25998,-4059.232235,0.0,0.009113,0.03273,0.0,3.3e-05,0.0,0.537642,0.165175,0.098012,0.0,0.03273,0.054043,0.0,0.118775,0.0,0.0,0.744694,0.768475,780.439303,780.439303,298.15,0.0,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008745,0.0,0.0,0.084744,0.114082,0.735742,0.056686,52186.483011,22958.286858,1589695.15389,-17812.677854,-1121742.30214,0.0,0.0,-445587.622357,-4552.551534,0.0,0.009412,0.034224,0.0,3.4e-05,0.0,0.555282,0.170595,0.102484,0.0,0.034224,0.056509,0.0,0.124195,0.0,0.0,0.769547,0.788964,802.677309,802.677309,298.150001,0.0,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008736,0.0,0.0,0.086134,0.115955,0.735004,0.05417,60581.601567,27138.060792,1647294.09832,-15369.649796,-1152202.89836,0.0,0.0,-474704.797569,-5016.752598,0.0,0.00966,0.035464,0.0,3.5e-05,0.0,0.569929,0.175095,0.106197,0.0,0.035464,0.058556,0.0,0.128695,0.0,0.0,0.790183,0.806518,822.037309,822.037309,298.150004,0.0,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.00873,0.0,0.0,0.087079,0.117227,0.734503,0.052461,68826.057679,31313.366131,1695270.18366,-13491.175922,-1175526.69147,0.0,0.0,-500796.22256,-5456.093711,0.0,0.009867,0.036497,0.0,3.5e-05,0.0,0.582129,0.178843,0.10929,0.0,0.036497,0.060262,0.0,0.132443,0.0,0.0,0.807372,0.821429,839.179595,839.179595,298.150017,0.0,270.0
