c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.0,0.0,9e-06,0.0,0.151031,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009145,0.0,0.0,0.021409,0.02879,0.769363,0.171293,2842.168221,918.204365,960902.331068,-178032.78734,-565639.0225,0.0,0.0,-216371.588443,-858.932785,0.0,0.006702,0.020687,0.0,2.4e-05,0.0,0.395383,0.12147,0.061947,0.0,0.020687,0.034157,0.0,0.07507,0.0,0.0,0.544267,0.861838,539.294651,539.294651,298.15,0.0,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009018,0.0,0.0,0.041519,0.055872,0.758688,0.134903,9660.174718,3503.561844,1137606.94029,-87549.895831,-790528.560408,0.0,0.0,-257881.888982,-1646.595067,0.0,0.007463,0.024491,0.0,2.7e-05,0.0,0.440318,0.135276,0.073339,0.0,0.024491,0.040438,0.0,0.088876,0.0,0.0,0.607575,0.738932,627.363666,627.363666,298.15,0.0,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.008913,0.0,0.0,0.058193,0.078327,0.749837,0.104731,17785.760517,6893.97183,1297461.16286,-57064.595844,-930151.959867,0.0,0.0,-307903.38599,-2341.221163,0.0,0.008153,0.027932,0.0,2.9e-05,0.0,0.480968,0.147764,0.083644,0.0,0.027932,0.046121,0.0,0.101364,0.0,0.0,0.664847,0.742001,682.460457,682.460457,298.150003,0.0,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008838,0.0,0.0,0.070057,0.094304,0.743539,0.083262,26348.783411,10684.717674,1428097.97346,-41951.439192,-1027919.08345,0.0,0.0,-355261.236856,-2966.213959,0.0,0.008716,0.030745,0.0,3.1e-05,0.0,0.514189,0.15797,0.092066,0.0,0.030745,0.050764,0.0,0.11157,0.0,0.0,0.711651,0.764194,722.654878,722.654878,298.150049,0.0,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.00879,0.0,0.0,0.077716,0.104618,0.739473,0.069403,35019.988263,14685.498135,1534690.62292,-32959.282106,-1100181.16867,0.0,0.0,-398012.407588,-3537.764555,0.0,0.009175,0.03304,0.0,3.3e-05,0.0,0.541295,0.166298,0.098938,0.0,0.03304,0.054553,0.0,0.119898,0.0,0.0,0.74984,0.788743,754.315657,754.315657,298.150397,0.0,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.00876,0.0,0.0,0.082405,0.110933,0.736984,0.060918,43655.169318,18795.849304,1622257.27271,-27014.536771,-1155050.72318,0.0,0.0,-436125.200522,-4066.812238,0.0,0.009552,0.034925,0.0,3.4e-05,0.0,0.563562,0.173139,0.104583,0.0,0.034925,0.057666,0.0,0.126739,0.0,0.0,0.781213,0.81166,780.439303,780.439303,298.151956,0.0,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008742,0.0,0.0,0.085236,0.114745,0.735481,0.055795,52186.483011,22958.286858,1694655.01955,-22808.574827,-1197223.55883,0.0,0.0,-470061.833152,-4561.052737,0.0,0.009865,0.036483,0.0,3.5e-05,0.0,0.581973,0.178795,0.109251,0.0,0.036483,0.06024,0.0,0.132395,0.0,0.0,0.807151,0.831953,802.677309,802.677309,298.156897,0.0,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008731,0.0,0.0,0.086983,0.117097,0.734554,0.052635,60581.601567,27138.060792,1754779.19973,-19685.794925,-1229706.80678,0.0,0.0,-500360.4774,-5026.120625,0.0,0.010124,0.037778,0.0,3.6e-05,0.0,0.597262,0.183492,0.113127,0.0,0.037778,0.062377,0.0,0.137092,0.0,0.0,0.828692,0.849509,822.037309,822.037309,298.169221,0.0,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008724,0.0,0.0,0.088113,0.11862,0.733954,0.050589,68826.057679,31313.366131,1804824.7349,-17282.365002,-1254569.78174,0.0,0.0,-527506.306011,-5466.282142,0.0,0.010339,0.038855,0.0,3.7e-05,0.0,0.609988,0.187402,0.116353,0.0,0.038855,0.064156,0.0,0.141002,0.0,0.0,0.846622,0.864499,839.179595,839.179595,298.195057,0.0,270.0
