c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256,0.0,0.0,9e-06,0.0,0.151031,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009171,0.0,0.0,0.017278,0.023228,0.771555,0.178767,2842.168221,918.204365,6424542.57929,-2022349.782,-2863547.55141,0.0,0.0,-1537775.68023,-869.565641,0.0,0.030252,0.138311,0.0,0.000109,0.0,1.784759,0.548317,0.414176,0.0,0.138311,0.228372,0.0,0.501917,0.0,0.0,2.501748,6.103227,539.294651,539.294651,298.15,0.0,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009082,0.0,0.0,0.031356,0.042186,0.764082,0.153293,9660.174718,3503.561844,6371943.72729,-990064.466117,-4002050.83706,0.0,0.0,-1378161.44559,-1666.978512,0.0,0.030025,0.137179,0.0,0.000108,0.0,1.771383,0.544208,0.410785,0.0,0.137179,0.226503,0.0,0.497808,0.0,0.0,2.482903,3.968112,627.363666,627.363666,298.15,0.0,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.008996,0.0,0.0,0.045045,0.060621,0.756816,0.128523,17785.760517,6893.97183,6799286.65154,-643788.891856,-4708894.29682,0.0,0.0,-1444233.25937,-2370.203487,0.0,0.031867,0.146379,0.0,0.000115,0.0,1.880054,0.577594,0.438335,0.0,0.146379,0.241693,0.0,0.531194,0.0,0.0,2.636009,3.511728,682.460457,682.460457,298.150003,0.0,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008916,0.0,0.0,0.057754,0.077736,0.750069,0.105525,26348.783411,10684.717674,7245222.15623,-473512.377866,-5203840.35997,0.0,0.0,-1564866.48524,-3002.933161,0.0,0.033789,0.155979,0.0,0.000121,0.0,1.993454,0.612433,0.467083,0.0,0.155979,0.257545,0.0,0.566033,0.0,0.0,2.795776,3.39692,722.654878,722.654878,298.150049,0.0,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008845,0.0,0.0,0.068957,0.092822,0.744123,0.085253,35019.988263,14685.498135,7644010.46694,-372963.025759,-5569667.16641,0.0,0.0,-1697798.71571,-3581.559067,0.0,0.035508,0.164564,0.0,0.000128,0.0,2.094863,0.643588,0.492792,0.0,0.164564,0.271721,0.0,0.597188,0.0,0.0,2.938652,3.387,754.315657,754.315657,298.150397,0.0,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008785,0.0,0.0,0.078411,0.105553,0.739104,0.068147,43655.169318,18795.849304,7987109.05921,-306772.064612,-5847444.28608,0.0,0.0,-1828775.55261,-4117.15591,0.0,0.036987,0.171951,0.0,0.000133,0.0,2.182112,0.670393,0.514911,0.0,0.171951,0.283917,0.0,0.623993,0.0,0.0,3.061575,3.41376,780.439303,780.439303,298.151956,0.0,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008737,0.0,0.0,0.086108,0.115919,0.735018,0.054218,52186.483011,22958.286858,8277771.37668,-259959.691601,-6060944.2666,0.0,0.0,-1952249.90379,-4617.514685,0.0,0.03824,0.178208,0.0,0.000137,0.0,2.256025,0.693101,0.533649,0.0,0.178208,0.294249,0.0,0.646701,0.0,0.0,3.165712,3.452393,802.677309,802.677309,298.156897,0.0,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008698,0.0,0.0,0.092193,0.124114,0.731788,0.043207,60581.601567,27138.060792,8521667.9534,-225111.096782,-6225390.70933,0.0,0.0,-2066077.80757,-5088.339718,0.0,0.039291,0.183459,0.0,0.000141,0.0,2.318047,0.712155,0.549373,0.0,0.183459,0.302919,0.0,0.665755,0.0,0.0,3.253094,3.492679,822.037309,822.037309,298.169221,0.0,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008669,0.0,0.0,0.096888,0.130436,0.729296,0.034712,68826.057679,31313.366131,8724639.12073,-198171.612282,-6351259.52007,0.0,0.0,-2169674.03832,-5533.950059,0.0,0.040166,0.187829,0.0,0.000144,0.0,2.369662,0.728012,0.562458,0.0,0.187829,0.310134,0.0,0.681612,0.0,0.0,3.325813,3.530195,839.179595,839.179595,298.195057,0.0,270.0
