c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,1.2e-05,0.0,0.188788,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,298.15,298.15,298.15,298.15,0.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.008966,0.0,0.0,0.033829,0.067616,0.754325,0.135263,9660.174718,3503.561844,1493404.224511,-124522.561462,-1021099.390526,0.0,0.0,-346126.435458,-1655.837065,0.0,0.009771,0.0,0.029868,3.5e-05,0.0,0.576427,0.177091,0.081875,0.0,0.029868,0.067063,0.0,0.119091,0.0,0.0,0.793192,0.984664,627.363666,627.363666,298.15,0.0,60.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008747,0.0,0.0,0.057488,0.114945,0.735855,0.082965,26348.783411,10684.717674,1862677.020971,-59602.600717,-1327728.816123,0.0,0.0,-472362.741427,-2982.862704,0.0,0.011395,0.0,0.037254,4.1e-05,0.0,0.672279,0.206539,0.10212,0.0,0.037254,0.083646,0.0,0.148539,0.0,0.0,0.927507,1.003688,722.654878,722.654878,298.150049,0.0,120.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008647,0.0,0.0,0.06825,0.136475,0.727454,0.059174,43655.169318,18795.849304,2113610.865992,-38381.805503,-1491940.517436,0.0,0.0,-579198.904639,-4089.638415,0.0,0.012499,0.0,0.042272,4.5e-05,0.0,0.737413,0.22655,0.115878,0.0,0.042272,0.094914,0.0,0.16855,0.0,0.0,1.018779,1.061748,780.439303,780.439303,298.151956,0.0,180.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008609,0.0,0.0,0.072344,0.144665,0.724258,0.050125,60581.601567,27138.060792,2285992.123923,-27973.232867,-1588371.292092,0.0,0.0,-664593.267763,-5054.331201,0.0,0.013258,0.0,0.04572,4.8e-05,0.0,0.782157,0.240296,0.125329,0.0,0.04572,0.102655,0.0,0.182296,0.0,0.0,1.081479,1.110109,822.037309,822.037309,298.169221,0.0,240.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008593,0.0,0.0,0.07401,0.147998,0.722957,0.046441,76914.828249,35470.188609,2405735.839913,-21854.691155,-1644698.111632,0.0,0.0,-733265.148732,-5917.888393,0.0,0.013785,0.0,0.048115,5e-05,0.0,0.813239,0.249845,0.131893,0.0,0.048115,0.108033,0.0,0.191845,0.0,0.0,1.125033,1.146103,854.560431,854.560431,298.242617,0.0,300.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.008586,0.0,0.0,0.074837,0.149653,0.722311,0.044613,92628.581093,43695.075154,2488591.325,-17853.906808,-1674959.219701,0.0,0.0,-789073.444741,-6704.75375,0.0,0.014149,0.0,0.049772,5.1e-05,0.0,0.834745,0.256452,0.136436,0.0,0.049772,0.111753,0.0,0.198452,0.0,0.0,1.155169,1.17165,881.267648,881.267648,298.443917,0.0,360.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.008581,0.0,0.0,0.075317,0.150612,0.721937,0.043553,107750.269851,51771.891521,2544800.441729,-15046.546458,-1687534.605915,0.0,0.0,-834788.396923,-7430.892432,0.0,0.014396,0.0,0.050896,5.2e-05,0.0,0.849336,0.260935,0.139518,0.0,0.050896,0.114278,0.0,0.202935,0.0,0.0,1.175614,1.189031,903.926825,903.926825,298.863744,0.0,420.0
520.616929,610.954351,610.954351,1063.678531,2029.63316,1083.486362,1002.14015,0.008578,0.0,0.0,0.075611,0.151201,0.721707,0.042902,122322.074235,59684.769183,2581456.16383,-12971.397681,-1687905.646852,0.0,0.0,-872471.705779,-8107.413519,0.0,0.014558,0.0,0.051629,5.2e-05,0.0,0.85885,0.263858,0.141527,0.0,0.051629,0.115924,0.0,0.205858,0.0,0.0,1.188947,1.200184,923.605108,923.605108,299.594165,0.0,480.0
520.611785,619.641578,619.641578,1067.750804,2035.309837,1085.368466,1004.2222,0.008577,0.0,0.0,0.07579,0.151559,0.721567,0.042506,136388.052882,67429.738673,2604260.91635,-11380.423842,-1680256.592708,0.0,0.0,-903881.482597,-8742.417203,0.0,0.014658,0.0,0.052085,5.3e-05,0.0,0.86477,0.265676,0.142777,0.0,0.052085,0.116948,0.0,0.207676,0.0,0.0,1.197242,1.206859,940.996387,940.996387,300.715,0.0,540.0
