c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009158,0.0,0.0,0.019288,0.025934,0.770489,0.175131,2842.168221,918.204365,1287499.4754,-208342.025264,-524983.717758,-95500.160727,0.0,-457816.504807,-857.066844,3e-06,0.01835,0.027718,0.0,6.6e-05,0.0,1.082558,0.332586,0.083002,0.0,0.027718,0.045767,0.0,0.100586,0.0,0.0,1.461278,1.832361,539.294651,539.294651,298.15,298.150002,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009074,0.0,0.0,0.032623,0.043892,0.76341,0.151001,9660.174718,3503.561844,1562793.683245,-101955.290172,-733709.320128,-132259.928351,0.0,-593226.126581,-1643.018013,6e-06,0.019536,0.033645,0.0,7e-05,0.0,1.152564,0.354093,0.10075,0.0,0.033645,0.055552,0.0,0.122093,0.0,0.0,1.559909,1.712255,627.363666,627.363666,298.15,298.150142,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.009021,0.0,0.0,0.040998,0.055171,0.758964,0.135846,17785.760517,6893.97183,1796684.021101,-66042.01688,-863297.287751,-155609.022111,0.0,-709399.55925,-2336.135108,7e-06,0.020544,0.03868,0.0,7.4e-05,0.0,1.212042,0.372366,0.115828,0.0,0.03868,0.063867,0.0,0.140366,0.0,0.0,1.643706,1.732796,682.460457,682.460457,298.150003,298.151725,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008989,0.0,0.0,0.046112,0.062057,0.75625,0.126593,26348.783411,10684.717674,1995336.41449,-48298.847832,-954037.399327,-180071.196461,0.0,-809969.200699,-2959.770172,8e-06,0.021401,0.042957,0.0,7.7e-05,0.0,1.262558,0.387886,0.128635,0.0,0.042957,0.070928,0.0,0.155886,0.0,0.0,1.714878,1.77569,722.654878,722.654878,298.150049,298.159272,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008968,0.0,0.0,0.049433,0.06653,0.754487,0.120582,35019.988263,14685.498135,2159754.181695,-37814.00295,-1021105.647175,-199921.983285,0.0,-897382.46915,-3530.079135,9e-06,0.022109,0.046496,0.0,7.9e-05,0.0,1.304368,0.400731,0.139235,0.0,0.046496,0.076773,0.0,0.168731,0.0,0.0,1.773784,1.819087,754.315657,754.315657,298.150397,298.18182,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008953,0.0,0.0,0.051773,0.069681,0.753244,0.116348,43655.169318,18795.849304,2298070.383793,-30931.448261,-1072031.452448,-216554.667334,0.0,-974494.838231,-4057.977518,9e-06,0.022705,0.049474,0.0,8.2e-05,0.0,1.339541,0.411537,0.148151,0.0,0.049474,0.081689,0.0,0.179537,0.0,0.0,1.823339,1.85904,780.439303,780.439303,298.151956,298.231693,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008942,0.0,0.0,0.053507,0.072016,0.752324,0.113211,52186.483011,22958.286858,2407634.281635,-26088.302457,-1111173.115543,-224107.727202,0.0,-1041713.992102,-4551.144331,9e-06,0.023178,0.051833,0.0,8.3e-05,0.0,1.367403,0.420096,0.155215,0.0,0.051833,0.085584,0.0,0.188096,0.0,0.0,1.862593,1.891823,802.677309,802.677309,298.156897,298.321932,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008934,0.0,0.0,0.054751,0.073692,0.751664,0.110959,60581.601567,27138.060792,2492947.35664,-22503.644685,-1141321.630043,-223888.139362,0.0,-1100218.740641,-5015.201909,1e-05,0.023545,0.053669,0.0,8.5e-05,0.0,1.389098,0.426762,0.160715,0.0,0.053669,0.088616,0.0,0.194762,0.0,0.0,1.893159,1.917784,822.037309,822.037309,298.169221,298.464423,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008929,0.0,0.0,0.055654,0.074907,0.751184,0.109326,68826.057679,31313.366131,2551109.923993,-19749.444064,-1164397.578679,-211667.157365,0.0,-1149841.336663,-5454.407221,1e-05,0.023796,0.054922,0.0,8.6e-05,0.0,1.403888,0.431305,0.164464,0.0,0.054922,0.090684,0.0,0.199305,0.0,0.0,1.913997,1.935172,839.179595,839.179595,298.195057,298.670208,270.0
