c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009157,0.0,0.0,0.019406,0.026093,0.770426,0.174917,2842.168221,918.204365,1300342.308066,-208358.391244,-576833.961487,-55289.566737,0.0,-459001.003098,-859.385501,3e-06,0.018405,0.027994,0.0,6.6e-05,0.0,1.085824,0.333589,0.08383,0.0,0.027994,0.046223,0.0,0.101589,0.0,0.0,1.465879,1.837006,539.294651,539.294651,298.15,298.150002,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009072,0.0,0.0,0.032891,0.044253,0.763268,0.150516,9660.174718,3503.561844,1582115.238598,-101974.815824,-806174.438166,-76571.537466,0.0,-595746.984209,-1647.462935,6e-06,0.019619,0.034061,0.0,7.1e-05,0.0,1.157478,0.355603,0.101995,0.0,0.034061,0.056239,0.0,0.123603,0.0,0.0,1.566831,1.719205,627.363666,627.363666,298.15,298.150142,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.009019,0.0,0.0,0.041349,0.055643,0.758778,0.135211,17785.760517,6893.97183,1820092.092941,-66059.054925,-948561.217406,-90089.433854,0.0,-713039.93161,-2342.455146,7e-06,0.020645,0.039184,0.0,7.4e-05,0.0,1.217994,0.374195,0.117337,0.0,0.039184,0.064699,0.0,0.142195,0.0,0.0,1.652092,1.741196,682.460457,682.460457,298.150003,298.151725,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008987,0.0,0.0,0.046461,0.062528,0.756064,0.12596,26348.783411,10684.717674,2017643.308294,-48311.51354,-1048263.31531,-104251.74532,0.0,-813848.95677,-2967.777355,8e-06,0.021497,0.043437,0.0,7.7e-05,0.0,1.26823,0.389628,0.130073,0.0,0.043437,0.071721,0.0,0.157628,0.0,0.0,1.72287,1.783681,722.654878,722.654878,298.150049,298.159272,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008966,0.0,0.0,0.049742,0.066946,0.754323,0.120023,35019.988263,14685.498135,2180309.890102,-37822.885947,-1121955.587637,-115744.306112,0.0,-901247.481208,-3539.629198,9e-06,0.022198,0.046939,0.0,8e-05,0.0,1.309596,0.402337,0.14056,0.0,0.046939,0.077503,0.0,0.170337,0.0,0.0,1.781149,1.826448,754.315657,754.315657,298.150397,298.18182,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008952,0.0,0.0,0.052035,0.070034,0.753105,0.115874,43655.169318,18795.849304,2316456.29534,-30937.686726,-1177911.102072,-125373.754772,0.0,-978164.796045,-4068.955725,9e-06,0.022785,0.04987,0.0,8.2e-05,0.0,1.344217,0.412973,0.149337,0.0,0.04987,0.082343,0.0,0.180973,0.0,0.0,1.829927,1.865624,780.439303,780.439303,298.151956,298.231693,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008941,0.0,0.0,0.053739,0.072328,0.752201,0.112791,52186.483011,22958.286858,2427057.681442,-26092.989326,-1220918.608436,-129746.578906,0.0,-1045736.048053,-4563.456721,9e-06,0.023261,0.052251,0.0,8.4e-05,0.0,1.372342,0.421614,0.156467,0.0,0.052251,0.086274,0.0,0.189614,0.0,0.0,1.869552,1.898789,802.677309,802.677309,298.156897,298.321932,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008933,0.0,0.0,0.055007,0.074037,0.751528,0.110495,60581.601567,27138.060792,2516486.915077,-22508.131886,-1254044.753998,-129619.449104,0.0,-1105285.810357,-5028.769732,9e-06,0.023647,0.054176,0.0,8.5e-05,0.0,1.395084,0.428601,0.162232,0.0,0.054176,0.089453,0.0,0.196601,0.0,0.0,1.901592,1.926231,822.037309,822.037309,298.169221,298.464423,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008927,0.0,0.0,0.055972,0.075336,0.751016,0.10875,68826.057679,31313.366131,2584360.05796,-19754.348961,-1279399.808672,-122544.143738,0.0,-1157192.593345,-5469.163244,1e-05,0.023939,0.055637,0.0,8.6e-05,0.0,1.412343,0.433903,0.166608,0.0,0.055637,0.091866,0.0,0.201903,0.0,0.0,1.92591,1.947114,839.179595,839.179595,298.195057,298.670208,270.0
