c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009161,0.0,0.0,0.018829,0.025315,0.770733,0.175962,2842.168221,918.204365,1237723.893716,-208278.38348,-324064.023307,-251316.21244,0.0,-453226.778304,-838.496184,3e-06,0.018135,0.026646,0.0,6.5e-05,0.0,1.069901,0.328697,0.079793,0.0,0.026646,0.043997,0.0,0.096697,0.0,0.0,1.443445,1.814358,539.294651,539.294651,298.15,298.150002,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009081,0.0,0.0,0.031572,0.042476,0.763968,0.152903,9660.174718,3503.561844,1487904.703582,-101878.806829,-452906.987733,-348052.443028,0.0,-583459.048385,-1607.417606,6e-06,0.019213,0.032032,0.0,6.9e-05,0.0,1.133521,0.348243,0.095922,0.0,0.032032,0.05289,0.0,0.116243,0.0,0.0,1.533078,1.685314,627.363666,627.363666,298.15,298.150142,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.00903,0.0,0.0,0.039613,0.053306,0.759699,0.138351,17785.760517,6893.97183,1705949.743051,-65974.769419,-532899.56034,-409497.426608,0.0,-695292.47023,-2285.516453,7e-06,0.020153,0.036727,0.0,7.2e-05,0.0,1.188968,0.365277,0.109979,0.0,0.036727,0.060641,0.0,0.133277,0.0,0.0,1.611198,1.700236,682.460457,682.460457,298.150003,298.151725,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008998,0.0,0.0,0.044725,0.06019,0.756986,0.129101,26348.783411,10684.717674,1908855.592307,-48248.620204,-588911.974893,-473871.569634,0.0,-794927.788791,-2895.638785,8e-06,0.021028,0.041095,0.0,7.6e-05,0.0,1.240566,0.381129,0.12306,0.0,0.041095,0.067854,0.0,0.149129,0.0,0.0,1.683894,1.744712,722.654878,722.654878,298.150049,298.159272,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008976,0.0,0.0,0.048208,0.06488,0.755137,0.1228,35019.988263,14685.498135,2080048.463962,-37778.745727,-630312.127886,-526110.482329,0.0,-882393.51755,-3453.59047,9e-06,0.021766,0.04478,0.0,7.8e-05,0.0,1.2841,0.394504,0.134096,0.0,0.04478,0.073939,0.0,0.162504,0.0,0.0,1.745228,1.790546,754.315657,754.315657,298.150397,298.18182,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.00896,0.0,0.0,0.050734,0.068282,0.753796,0.118228,43655.169318,18795.849304,2226764.371901,-30906.724367,-661747.810153,-569880.703511,0.0,-960259.083356,-3970.050513,9e-06,0.022398,0.047939,0.0,8e-05,0.0,1.321409,0.405966,0.143555,0.0,0.047939,0.079155,0.0,0.173966,0.0,0.0,1.797792,1.833507,780.439303,780.439303,298.151956,298.231693,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008948,0.0,0.0,0.052589,0.070779,0.752812,0.114872,52186.483011,22958.286858,2332303.038729,-26069.771032,-685909.330582,-589757.176846,0.0,-1026114.228729,-4452.53154,9e-06,0.022853,0.050211,0.0,8.2e-05,0.0,1.348247,0.414211,0.150358,0.0,0.050211,0.082906,0.0,0.182211,0.0,0.0,1.835604,1.864807,802.677309,802.677309,298.156897,298.321932,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008941,0.0,0.0,0.053738,0.072327,0.752201,0.112793,60581.601567,27138.060792,2401661.62109,-22485.899172,-704519.524718,-589179.31411,0.0,-1080570.349028,-4906.534061,1e-05,0.023152,0.051704,0.0,8.3e-05,0.0,1.365884,0.41963,0.15483,0.0,0.051704,0.085372,0.0,0.18763,0.0,0.0,1.860453,1.885026,822.037309,822.037309,298.169221,298.464423,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008937,0.0,0.0,0.054392,0.073207,0.751854,0.11161,68826.057679,31313.366131,2422195.432753,-19729.982811,-718763.937456,-557018.835171,0.0,-1121346.454506,-5336.222808,1e-05,0.02324,0.052146,0.0,8.4e-05,0.0,1.371106,0.421234,0.156154,0.0,0.052146,0.086101,0.0,0.189234,0.0,0.0,1.86781,1.888866,839.179595,839.179595,298.195057,298.670208,270.0
