c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.233571,315.859254,315.859254,861.813931,1868.527373,1040.039526,921.175716,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01536,0.0,0.0,5.5e-05,0.0,0.906185,0.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,298.15,298.15,298.15,298.15,0.0
521.130682,330.17231,330.17231,875.691709,1873.360871,1040.430955,924.083039,0.00927,0.0,0.0,0.001618,0.002139,0.779868,0.207105,2.066376,1.03343,1286648.669382,-1164848.619576,-72363.542401,-6637.111856,0.0,-42749.326196,-50.069353,0.0,0.020906,0.0277,0.0,7.5e-05,0.0,1.233373,0.378919,0.082947,0.0,0.0277,0.045736,0.0,0.100519,0.0,0.0,1.660973,7.914357,333.568508,333.568508,298.15,298.15,2.0
521.066356,342.184507,342.184507,886.976781,1877.841902,1040.878904,926.764946,0.009257,0.0,0.0,0.003659,0.004886,0.778785,0.203413,17.595739,6.5542,1419030.949654,-763909.250855,-132064.125956,-12096.221538,0.0,-510857.294978,-104.056326,1e-06,0.021477,0.03055,0.0,7.7e-05,0.0,1.267037,0.389262,0.091482,0.0,0.03055,0.050442,0.0,0.110862,0.0,0.0,1.708402,3.807156,362.194619,362.194619,298.15,298.15,4.0
521.024038,352.53415,352.53415,896.315398,1881.974912,1041.425028,929.295524,0.009247,0.0,0.0,0.005281,0.007071,0.777924,0.200478,58.090969,19.438392,1131224.696892,-592507.957005,-183074.414877,-16747.431379,0.0,-338734.482276,-160.411354,1e-06,0.020236,0.024354,0.0,7.3e-05,0.0,1.193849,0.366777,0.072928,0.0,0.024354,0.040212,0.0,0.088377,0.0,0.0,1.605289,3.126247,386.219014,386.219014,298.15,298.15,6.0
520.991912,361.625995,361.625995,904.217912,1885.846518,1042.023166,931.659943,0.009237,0.0,0.0,0.006802,0.00912,0.777117,0.197725,129.709935,41.4927,1073532.367492,-480516.036439,-227717.849245,-20807.129521,0.0,-344273.170707,-218.181579,1e-06,0.019987,0.023112,0.0,7.2e-05,0.0,1.179179,0.36227,0.069208,0.0,0.023112,0.038161,0.0,0.08387,0.0,0.0,1.584619,2.751554,406.9183,406.9183,298.15,298.15,8.0
520.965716,369.732903,369.732903,911.090613,1889.443167,1042.623144,933.846015,0.009228,0.0,0.0,0.008253,0.011074,0.776346,0.195099,234.721005,73.697418,1048714.217863,-402129.940436,-267476.32176,-24413.271114,0.0,-354417.929763,-276.75479,1e-06,0.01988,0.022577,0.0,7.1e-05,0.0,1.172867,0.360331,0.067608,0.0,0.022577,0.037279,0.0,0.081931,0.0,0.0,1.575727,2.507539,425.101991,425.101991,298.15,298.15,10.0
520.943446,377.047566,377.047566,917.188086,1892.775618,1043.206131,935.86408,0.009219,0.0,0.0,0.009648,0.012952,0.775606,0.192575,373.14713,116.475948,1040748.585472,-344413.523763,-303356.050314,-27659.488595,0.0,-364983.798543,-335.724257,2e-06,0.019846,0.022406,0.0,7.1e-05,0.0,1.170842,0.359708,0.067095,0.0,0.022406,0.036995,0.0,0.081308,0.0,0.0,1.572873,2.339374,441.315805,441.315805,298.15,298.15,12.0
520.923996,383.711138,383.711138,922.631191,1895.913067,1043.794839,937.746514,0.009211,0.0,0.0,0.010995,0.014766,0.774891,0.190138,543.818316,169.893744,1043423.869982,-300303.555307,-336073.420307,-30612.418554,0.0,-376039.662924,-394.81289,2e-06,0.019858,0.022463,0.0,7.1e-05,0.0,1.171522,0.359917,0.067267,0.0,0.022463,0.03709,0.0,0.081517,0.0,0.0,1.573832,2.218983,455.945133,455.945133,298.15,298.15,14.0
520.907171,389.830113,389.830113,927.546822,1898.87017,1044.3795,939.507098,0.009202,0.0,0.0,0.012299,0.016522,0.774199,0.187778,744.981226,233.792353,1053165.195901,-265678.929189,-366157.750423,-33321.281814,0.0,-387553.40604,-453.828435,2e-06,0.0199,0.022673,0.0,7.2e-05,0.0,1.173999,0.360679,0.067895,0.0,0.022673,0.037437,0.0,0.082279,0.0,0.0,1.577322,2.130329,469.272277,469.272277,298.15,298.15,16.0
520.892863,395.486822,395.486822,932.03406,1901.656385,1044.950413,941.156763,0.009194,0.0,0.0,0.013563,0.018224,0.773528,0.185491,974.641682,307.877286,1067561.883039,-237794.115078,-394011.983308,-35823.539665,0.0,-399419.60915,-512.635839,2e-06,0.019962,0.022983,0.0,7.2e-05,0.0,1.17766,0.361803,0.068823,0.0,0.022983,0.037948,0.0,0.083403,0.0,0.0,1.58248,2.063585,481.510226,481.510226,298.15,298.15,18.0
520.880456,400.74623,400.74623,936.162963,1904.285743,1045.504181,942.706439,0.009187,0.0,0.0,0.014789,0.019875,0.772877,0.183272,1230.753662,391.775138,1085072.048879,-214884.855773,-419950.462384,-38148.413237,0.0,-411517.177911,-571.139575,3e-06,0.020037,0.02336,0.0,7.2e-05,0.0,1.182113,0.363171,0.069952,0.0,0.02336,0.038571,0.0,0.084771,0.0,0.0,1.588753,2.012479,492.823644,492.823644,298.15,298.15,20.0
520.869529,405.660503,405.660503,939.962415,1906.784615,1046.051876,944.166211,0.009179,0.0,0.0,0.015978,0.021476,0.772246,0.181121,1511.320923,485.07062,1104679.711239,-195760.934482,-444223.479732,-40319.169378,0.0,-423746.855651,-629.271997,3e-06,0.020122,0.023782,0.0,7.2e-05,0.0,1.187099,0.364703,0.071216,0.0,0.023782,0.039268,0.0,0.086303,0.0,0.0,1.595778,1.972847,503.34246,503.34246,298.15,298.15,22.0
520.859783,410.272161,410.272161,943.475734,1909.165462,1046.592703,945.545085,0.009172,0.0,0.0,0.01713,0.023028,0.771634,0.179036,1814.448908,587.330489,1125720.677601,-179609.875649,-467033.810504,-42354.659509,0.0,-436035.346482,-686.985457,3e-06,0.020212,0.024235,0.0,7.3e-05,0.0,1.19245,0.366347,0.072573,0.0,0.024235,0.040016,0.0,0.087947,0.0,0.0,1.603317,1.941837,513.171005,513.171005,298.15,298.15,24.0
520.850999,414.616323,414.616323,946.744566,1911.436181,1047.123113,946.850994,0.009165,0.0,0.0,0.018246,0.024531,0.771042,0.177017,2138.368365,698.118908,1147674.450115,-165785.169175,-488548.193548,-44270.387543,0.0,-448326.452992,-744.246857,3e-06,0.020307,0.024708,0.0,7.3e-05,0.0,1.198033,0.368062,0.073988,0.0,0.024708,0.040796,0.0,0.089662,0.0,0.0,1.611182,1.917413,522.394323,522.394323,298.15,298.15,26.0
520.843011,418.722326,418.722326,949.801828,1913.604655,1047.641108,948.090889,0.009158,0.0,0.0,0.019325,0.025984,0.770469,0.175063,2481.442993,817.007181,1170178.364004,-153820.458836,-508905.513612,-46079.270549,0.0,-460572.087205,-801.033802,3e-06,0.020404,0.025192,0.0,7.3e-05,0.0,1.203755,0.36982,0.075439,0.0,0.025192,0.041596,0.0,0.09142,0.0,0.0,1.619245,1.898107,531.082646,531.082646,298.15,298.15,28.0
520.835693,422.614931,422.614931,952.674036,1915.67841,1048.14565,949.270854,0.009151,0.0,0.0,0.020369,0.027389,0.769915,0.173175,2842.168221,943.579746,1192981.351806,-143372.236368,-528222.766193,-47792.192976,0.0,-472736.824423,-857.331847,4e-06,0.020502,0.025683,0.0,7.4e-05,0.0,1.209554,0.371602,0.076909,0.0,0.025683,0.042407,0.0,0.093202,0.0,0.0,1.627414,1.882834,539.294651,539.294651,298.15,298.150001,30.0
520.828946,426.315229,426.315229,955.380544,1917.665241,1048.637095,950.39544,0.009145,0.0,0.0,0.021376,0.028746,0.76938,0.171353,3219.165266,1077.437718,1215901.964085,-134175.630783,-546599.492884,-49418.41856,0.0,-484795.289365,-913.132494,4e-06,0.020601,0.026177,0.0,7.4e-05,0.0,1.215382,0.373392,0.078386,0.0,0.026177,0.043222,0.0,0.094992,0.0,0.0,1.635626,1.870781,547.079862,547.079862,298.15,298.150001,32.0
520.82269,429.841329,429.841329,957.931265,1919.574302,1049.118095,951.466634,0.009139,0.0,0.0,0.022347,0.030054,0.768865,0.169595,3611.172884,1218.200782,1238809.5054,-126024.837403,-564121.137567,-50965.901858,0.0,-496729.196863,-968.431708,4e-06,0.0207,0.02667,0.0,7.4e-05,0.0,1.221208,0.375182,0.079863,0.0,0.02667,0.044036,0.0,0.096782,0.0,0.0,1.643834,1.861327,554.480457,554.480457,298.15,298.150002,34.0
520.81686,433.208898,433.208898,960.342661,1921.411042,1049.588401,952.489017,0.009133,0.0,0.0,0.023283,0.031314,0.768368,0.167902,4017.038214,1365.508016,1261611.721986,-118759.235331,-580861.625755,-52441.527582,0.0,-508526.104491,-1023.228828,4e-06,0.020798,0.027161,0.0,7.5e-05,0.0,1.227006,0.376963,0.081333,0.0,0.027161,0.044846,0.0,0.098563,0.0,0.0,1.652003,1.85399,561.532658,561.532658,298.15,298.150003,36.0
