c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.130682,330.17231,330.17231,875.691709,1873.360871,1040.430955,924.083039,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01536,0.0,0.0,5.5e-05,0.0,0.906185,0.2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,298.15,298.15,298.15,298.15,0.0
521.024038,352.53415,352.53415,896.315398,1881.974912,1041.425028,929.295524,0.009261,0.0,0.0,0.003033,0.004044,0.779117,0.204545,17.595739,8.798112,1275171.103105,-1054169.02815,-131474.557554,-12048.573226,0.0,-77374.887849,-104.056326,1e-06,0.020856,0.027453,0.0,7.5e-05,0.0,1.230454,0.378023,0.082207,0.0,0.027453,0.045328,0.0,0.099623,0.0,0.0,1.656861,5.831653,362.194619,362.194619,298.15,298.15,4.0
520.965716,369.732903,369.732903,911.090613,1889.443167,1042.623144,933.846015,0.009235,0.0,0.0,0.007055,0.00946,0.776982,0.197267,129.709935,49.102053,1440776.975604,-552007.259589,-226640.789181,-20718.452617,0.0,-641192.292639,-218.181579,1e-06,0.02157,0.031018,0.0,7.8e-05,0.0,1.272567,0.390961,0.092884,0.0,0.031018,0.051215,0.0,0.112561,0.0,0.0,1.716193,3.061961,406.9183,406.9183,298.15,298.15,8.0
520.923996,383.711138,383.711138,922.631191,1895.913067,1043.794839,937.746514,0.009216,0.0,0.0,0.010075,0.013527,0.775379,0.191803,373.14713,130.113322,1155901.592785,-380865.026471,-301866.215979,-27534.667395,0.0,-445299.958683,-335.724257,2e-06,0.020342,0.024885,0.0,7.3e-05,0.0,1.200125,0.368705,0.074518,0.0,0.024885,0.041089,0.0,0.090305,0.0,0.0,1.61413,2.463575,441.315805,441.315805,298.15,298.15,12.0
520.892863,395.486822,395.486822,932.03406,1901.656385,1044.950413,941.156763,0.009199,0.0,0.0,0.01276,0.017143,0.773954,0.186943,744.981226,253.086903,1115270.665819,-287354.53609,-364314.282391,-33164.210428,0.0,-429983.808475,-453.828435,2e-06,0.020167,0.02401,0.0,7.2e-05,0.0,1.189792,0.365531,0.071899,0.0,0.02401,0.039644,0.0,0.087131,0.0,0.0,1.599573,2.198688,469.272277,469.272277,298.15,298.15,16.0
520.869529,405.660503,405.660503,939.962415,1906.784615,1046.051876,944.166211,0.009184,0.0,0.0,0.015227,0.020465,0.772644,0.182479,1230.753662,416.031363,1123653.659157,-229119.066395,-417801.693473,-37962.344911,0.0,-438199.414803,-571.139575,3e-06,0.020203,0.024191,0.0,7.3e-05,0.0,1.191924,0.366185,0.072439,0.0,0.024191,0.039942,0.0,0.087785,0.0,0.0,1.602576,2.05494,492.823644,492.823644,298.15,298.15,20.0
520.850999,414.616323,414.616323,946.744566,1911.436181,1047.123113,946.850994,0.009169,0.0,0.0,0.017516,0.023547,0.77143,0.178338,1814.448908,615.805298,1150958.88516,-189584.660799,-464619.844329,-42142.389556,0.0,-453925.005019,-686.985457,3e-06,0.020321,0.024778,0.0,7.3e-05,0.0,1.198868,0.368319,0.0742,0.0,0.024778,0.040913,0.0,0.089919,0.0,0.0,1.612359,1.970066,513.171005,513.171005,298.15,298.15,24.0
520.835693,422.614931,422.614931,952.674036,1915.67841,1048.14565,949.270854,0.009156,0.0,0.0,0.019645,0.026415,0.770299,0.174485,2481.442993,849.01001,1187031.573579,-161167.954588,-506259.914934,-45843.243324,0.0,-472959.426931,-801.033802,3e-06,0.020477,0.025555,0.0,7.4e-05,0.0,1.208041,0.371137,0.076525,0.0,0.025555,0.042195,0.0,0.092737,0.0,0.0,1.625283,1.917732,531.082646,531.082646,298.15,298.15,28.0
520.82269,429.841329,429.841329,957.931265,1919.574302,1049.118095,951.466634,0.009143,0.0,0.0,0.021626,0.029083,0.769248,0.1709,3219.165266,1112.360594,1227127.40199,-139793.168006,-543750.524763,-49160.796143,0.0,-493509.780584,-913.132494,4e-06,0.020649,0.026418,0.0,7.4e-05,0.0,1.218237,0.374269,0.07911,0.0,0.026418,0.043621,0.0,0.095869,0.0,0.0,1.639648,1.884839,547.079862,547.079862,298.15,298.15,32.0
520.811405,436.43158,436.43158,962.629411,1923.180212,1050.047739,953.46686,0.009132,0.0,0.0,0.023466,0.03156,0.768271,0.167571,4017.038214,1402.828356,1268863.191958,-123176.142193,-577833.207989,-52164.237375,0.0,-514666.375574,-1023.228828,4e-06,0.020829,0.027317,0.0,7.5e-05,0.0,1.22885,0.37753,0.081801,0.0,0.027317,0.045104,0.0,0.09913,0.0,0.0,1.654601,1.864252,561.532658,561.532658,298.15,298.150001,36.0
520.80145,442.488679,442.488679,966.876945,1926.533063,1050.933455,955.303403,0.009121,0.0,0.0,0.025171,0.033856,0.767366,0.164486,4866.21715,1717.681882,1310959.694244,-109919.146841,-609061.351893,-54905.245073,0.0,-535942.624241,-1131.326196,4e-06,0.021011,0.028223,0.0,7.6e-05,0.0,1.239555,0.380819,0.084515,0.0,0.028223,0.046601,0.0,0.102419,0.0,0.0,1.669683,1.851795,574.713159,574.713159,298.15,298.150003,40.0
520.792552,448.092472,448.092472,970.753758,1929.663954,1051.776319,957.001105,0.009111,0.0,0.0,0.026748,0.035981,0.766528,0.161631,5759.304285,2054.483749,1352692.448867,-99106.90388,-637859.613434,-57423.503063,0.0,-557064.968698,-1237.459791,5e-06,0.021191,0.029121,0.0,7.6e-05,0.0,1.250168,0.384079,0.087205,0.0,0.029121,0.048084,0.0,0.105679,0.0,0.0,1.684635,1.844885,586.827358,586.827358,298.15,298.150006,44.0
520.784514,453.306109,453.306109,974.315393,1932.601448,1052.580833,958.577224,0.009102,0.0,0.0,0.028206,0.037944,0.765755,0.158994,6690.091768,2411.068981,1393661.246026,-90131.434411,-664561.441863,-59750.185664,0.0,-577876.501577,-1341.68251,5e-06,0.021367,0.030003,0.0,7.7e-05,0.0,1.260586,0.38728,0.089846,0.0,0.030003,0.04954,0.0,0.10888,0.0,0.0,1.699313,1.841854,598.034943,598.034943,298.15,298.150012,48.0
520.777188,458.1804,458.1804,977.601452,1935.371162,1053.353054,960.044016,0.009093,0.0,0.0,0.029551,0.039755,0.765041,0.15656,7653.346213,2785.517355,1433650.225735,-82571.909706,-689433.768161,-61910.251943,0.0,-598290.239339,-1444.056585,5e-06,0.02154,0.030864,0.0,7.7e-05,0.0,1.270755,0.390404,0.092424,0.0,0.030864,0.050962,0.0,0.112004,0.0,0.0,1.71364,1.841595,608.462217,608.462217,298.15,298.150022,52.0
520.770461,462.756833,462.756833,980.651455,1937.990482,1054.094265,961.415677,0.009086,0.0,0.0,0.030792,0.041426,0.764382,0.154315,8644.633025,3176.125066,1472549.358815,-76126.059393,-712693.815065,-63924.009297,0.0,-618260.826538,-1544.648522,5e-06,0.021707,0.031702,0.0,7.8e-05,0.0,1.280647,0.393443,0.094932,0.0,0.031702,0.052345,0.0,0.115043,0.0,0.0,1.727576,1.843343,618.210799,618.210799,298.15,298.150039,56.0
520.764245,467.069724,467.069724,983.497118,1940.474318,1054.805964,962.703872,0.009078,0.0,0.0,0.031936,0.042967,0.763775,0.152244,9660.174718,3581.37817,1510304.08071,-70565.073612,-734520.877803,-65808.210656,0.0,-637766.392609,-1643.526031,6e-06,0.02187,0.032515,0.0,7.9e-05,0.0,1.290247,0.396393,0.097366,0.0,0.032515,0.053687,0.0,0.117993,0.0,0.0,1.741103,1.846558,627.363666,627.363666,298.15,298.150066,60.0
520.758468,471.147781,471.147781,986.164138,1942.835588,1055.489787,963.91823,0.009072,0.0,0.0,0.032993,0.04439,0.763214,0.150332,10696.736981,3999.928688,1546903.32696,-65721.487298,-755064.787186,-67576.843895,0.0,-656799.452416,-1740.756164,6e-06,0.022028,0.033303,0.0,7.9e-05,0.0,1.299554,0.399252,0.099725,0.0,0.033303,0.054988,0.0,0.120852,0.0,0.0,1.754216,1.850853,635.989449,635.989449,298.15,298.150106,64.0
520.753075,475.015262,475.015262,988.673338,1945.085625,1056.14749,965.066794,0.009066,0.0,0.0,0.033968,0.045704,0.762696,0.148566,11751.536909,4430.573589,1582360.261391,-61467.306962,-774452.121301,-69241.71224,0.0,-675362.716681,-1836.404207,6e-06,0.022181,0.034066,0.0,8e-05,0.0,1.308571,0.402022,0.102011,0.0,0.034066,0.056248,0.0,0.123622,0.0,0.0,1.766919,1.855946,644.145562,644.145562,298.15,298.150165,68.0
520.748019,478.692849,478.692849,991.036102,1947.236304,1056.782746,966.156353,0.00906,0.0,0.0,0.034871,0.04692,0.762217,0.146933,12822.16883,4872.236497,1616702.421014,-57703.166773,-792790.851269,-70812.869122,0.0,-693465.000807,-1930.533042,6e-06,0.022329,0.034805,0.0,8e-05,0.0,1.317304,0.404705,0.104225,0.0,0.034805,0.057469,0.0,0.126305,0.0,0.0,1.779223,1.861624,651.880524,651.880524,298.15,298.150247,72.0
520.74326,482.198321,482.198321,993.266057,1949.296616,1057.397473,967.192695,0.009055,0.0,0.0,0.035708,0.048046,0.761772,0.145419,13906.54407,5323.951875,1649969.109391,-54353.489064,-810173.874056,-72298.94946,0.0,-711119.593999,-2023.202812,6e-06,0.022472,0.035521,0.0,8.1e-05,0.0,1.325763,0.407304,0.10637,0.0,0.035521,0.058651,0.0,0.128904,0.0,0.0,1.791141,1.867733,659.235698,659.235698,298.15,298.150361,76.0
520.738767,485.547071,485.547071,995.377191,1951.273666,1057.992635,968.180788,0.00905,0.0,0.0,0.036485,0.049093,0.76136,0.144013,15002.841761,5784.851394,1682198.529444,-51353.13683,-826681.738994,-73707.425778,0.0,-728341.757068,-2114.470774,6e-06,0.022611,0.036215,0.0,8.1e-05,0.0,1.333959,0.409822,0.108448,0.0,0.036215,0.059797,0.0,0.131422,0.0,0.0,1.802688,1.87415,666.246642,666.246642,298.15,298.150514,80.0
520.734512,488.752514,488.752514,997.381401,1953.173783,1058.569191,969.124937,0.009045,0.0,0.0,0.037208,0.050066,0.760976,0.142704,16109.468468,6254.15217,1713430.837843,-48650.129092,-842384.780151,-75044.808842,0.0,-745146.728479,-2204.39128,7e-06,0.022745,0.036888,0.0,8.2e-05,0.0,1.341901,0.412262,0.110461,0.0,0.036888,0.060907,0.0,0.133862,0.0,0.0,1.813878,1.880784,672.944142,672.944142,298.15,298.150716,84.0
520.730472,491.826413,491.826413,999.288887,1955.002624,1059.12808,970.02889,0.009041,0.0,0.0,0.037882,0.050974,0.760618,0.141484,17225.024841,6731.146634,1743707.975835,-46203.175209,-857344.80408,-76316.806708,0.0,-761550.174018,-2293.01582,7e-06,0.022876,0.037539,0.0,8.2e-05,0.0,1.349601,0.414627,0.112413,0.0,0.037539,0.061983,0.0,0.136227,0.0,0.0,1.824726,1.887563,679.355027,679.355027,298.15,298.150978,88.0
520.726626,494.779142,494.779142,1001.108462,1956.76526,1059.670203,970.895937,0.009037,0.0,0.0,0.038516,0.051828,0.760282,0.140337,18348.277942,7215.193772,1773984.559032,-43978.224426,-871616.440256,-78441.546209,0.0,-777567.955017,-2380.393124,7e-06,0.023006,0.038191,0.0,8.3e-05,0.0,1.3573,0.416993,0.114365,0.0,0.038191,0.06306,0.0,0.138593,0.0,0.0,1.835573,1.894762,685.502827,685.502827,298.15,298.151312,92.0
520.722956,497.619892,497.619892,1002.847791,1958.466252,1060.19642,971.728976,0.009033,0.0,0.0,0.039112,0.052631,0.759965,0.139259,19478.13815,7705.711547,1803239.966371,-41947.04961,-885248.232337,-80221.989647,0.0,-793356.125494,-2466.569282,7e-06,0.023133,0.038821,0.0,8.3e-05,0.0,1.364739,0.419278,0.116251,0.0,0.038821,0.0641,0.0,0.140878,0.0,0.0,1.846054,1.901952,691.408285,691.408285,298.150001,298.151734,96.0
