c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009161,0.0,0.0,0.018827,0.025313,0.770733,0.175965,2842.168221,918.204365,1238399.144233,-208278.121662,-530286.583594,-45693.856807,0.0,-453283.250323,-857.331847,3e-06,0.018138,0.026661,0.0,6.5e-05,0.0,1.070073,0.32875,0.079837,0.0,0.026661,0.044021,0.0,0.09675,0.0,0.0,1.443686,1.814605,539.294651,539.294651,298.15,298.150002,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009081,0.0,0.0,0.031606,0.042523,0.76395,0.152841,9660.174718,3503.561844,1491893.613165,-101881.275667,-741120.525382,-63282.262369,0.0,-583966.023716,-1643.526031,6e-06,0.019231,0.032118,0.0,6.9e-05,0.0,1.134535,0.348554,0.096179,0.0,0.032118,0.053032,0.0,0.116554,0.0,0.0,1.534507,1.686755,627.363666,627.363666,298.15,298.150142,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.009029,0.0,0.0,0.039697,0.053419,0.759655,0.1382,17785.760517,6893.97183,1710902.620994,-65978.845164,-872017.462375,-74454.077565,0.0,-696115.378455,-2336.857435,7e-06,0.020175,0.036833,0.0,7.3e-05,0.0,1.190228,0.365664,0.110298,0.0,0.036833,0.060817,0.0,0.133664,0.0,0.0,1.612972,1.702011,682.460457,682.460457,298.150003,298.151725,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008998,0.0,0.0,0.04466,0.060102,0.75702,0.12922,26348.783411,10684.717674,1893442.860934,-48246.392027,-963674.140734,-86158.467206,0.0,-792403.17564,-2960.685326,8e-06,0.020961,0.040763,0.0,7.5e-05,0.0,1.236647,0.379925,0.122066,0.0,0.040763,0.067306,0.0,0.147925,0.0,0.0,1.678372,1.739137,722.654878,722.654878,298.150049,298.159272,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008978,0.0,0.0,0.04788,0.064438,0.755311,0.123393,35019.988263,14685.498135,2044245.352945,-37769.464496,-1031419.845631,-95656.451332,0.0,-875868.420857,-3531.170628,9e-06,0.021611,0.04401,0.0,7.8e-05,0.0,1.274995,0.391707,0.131788,0.0,0.04401,0.072667,0.0,0.159707,0.0,0.0,1.7324,1.777656,754.315657,754.315657,298.150397,298.18182,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008964,0.0,0.0,0.050146,0.067489,0.754108,0.119293,43655.169318,18795.849304,2170746.359746,-30892.856246,-1082860.052977,-103614.673366,0.0,-949319.544922,-4059.232235,9e-06,0.022157,0.046733,0.0,8e-05,0.0,1.307164,0.40159,0.139943,0.0,0.046733,0.077163,0.0,0.16959,0.0,0.0,1.777722,1.813375,780.439303,780.439303,298.151956,298.231693,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008953,0.0,0.0,0.051838,0.069768,0.75321,0.116231,52186.483011,22958.286858,2274206.188281,-26054.598047,-1122397.086407,-107228.577608,0.0,-1013973.374684,-4552.551534,9e-06,0.022603,0.04896,0.0,8.1e-05,0.0,1.333473,0.409672,0.146613,0.0,0.04896,0.080841,0.0,0.177672,0.0,0.0,1.814789,1.843979,802.677309,802.677309,298.156897,298.321932,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008945,0.0,0.0,0.05311,0.071482,0.752535,0.113928,60581.601567,27138.060792,2358588.403372,-22474.832791,-1152850.131357,-107123.511656,0.0,-1071123.17497,-5016.752598,1e-05,0.022966,0.050777,0.0,8.3e-05,0.0,1.354931,0.416265,0.152053,0.0,0.050777,0.08384,0.0,0.184265,0.0,0.0,1.845021,1.869612,822.037309,822.037309,298.169221,298.464423,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008939,0.0,0.0,0.054089,0.0728,0.752015,0.112157,68826.057679,31313.366131,2423846.126751,-19725.139727,-1176159.170383,-101276.151849,0.0,-1121229.57108,-5456.093711,1e-05,0.023248,0.052182,0.0,8.4e-05,0.0,1.371526,0.421363,0.15626,0.0,0.052182,0.08616,0.0,0.189363,0.0,0.0,1.868402,1.889559,839.179595,839.179595,298.195057,298.670208,270.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008934,0.0,0.0,0.054797,0.073753,0.751639,0.110877,76914.828249,35470.188609,2473046.237735,-17549.074,-1193732.500378,-90793.0754,0.0,-1165097.698656,-5873.889302,1e-05,0.02346,0.053241,0.0,8.4e-05,0.0,1.384037,0.425207,0.159432,0.0,0.053241,0.087909,0.0,0.193207,0.0,0.0,1.886029,1.904548,854.560431,854.560431,298.242617,298.952064,300.0
520.635289,583.440063,583.440063,1050.27852,2011.816442,1077.554167,995.284845,0.008931,0.0,0.0,0.055309,0.074443,0.751367,0.109949,84848.026976,39599.406631,2507289.102912,-15785.838695,-1206634.782906,-75352.229326,0.0,-1203243.473247,-6272.778739,1e-05,0.023607,0.053978,0.0,8.5e-05,0.0,1.392745,0.427882,0.161639,0.0,0.053978,0.089126,0.0,0.195882,0.0,0.0,1.898297,1.914724,868.508317,868.508317,298.321849,299.32474,330.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.008929,0.0,0.0,0.05569,0.074956,0.751165,0.10926,92628.581093,43695.075154,2538698.729186,-14330.729878,-1215696.207847,-63463.564751,0.0,-1238553.32234,-6654.904369,1.1e-05,0.023743,0.054654,0.0,8.5e-05,0.0,1.400732,0.430336,0.163664,0.0,0.054654,0.090243,0.0,0.198336,0.0,0.0,1.90955,1.924311,881.267648,881.267648,298.443917,299.799242,360.0
520.626701,595.681762,595.681762,1056.337078,2019.710521,1080.182419,998.382594,0.008926,0.0,0.0,0.056081,0.075483,0.750958,0.108552,100260.928972,47753.366127,2574641.812652,-13111.786064,-1221579.567128,-59678.736026,0.0,-1273249.689964,-7022.03347,1.1e-05,0.023898,0.055428,0.0,8.6e-05,0.0,1.409872,0.433144,0.165981,0.0,0.055428,0.09152,0.0,0.201144,0.0,0.0,1.922428,1.935832,893.025175,893.025175,298.620604,300.379363,390.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.008923,0.0,0.0,0.056507,0.076057,0.750731,0.107781,107750.269851,51771.891521,2612278.93241,-12076.189574,-1224823.504293,-60983.60548,0.0,-1307019.988802,-7375.64426,1.1e-05,0.02406,0.056239,0.0,8.6e-05,0.0,1.419443,0.436084,0.168408,0.0,0.056239,0.092858,0.0,0.204084,0.0,0.0,1.935912,1.94818,903.926825,903.926825,298.863744,301.062615,420.0
520.619866,606.201227,606.201227,1061.41958,2026.53688,1082.457283,1000.984458,0.008921,0.0,0.0,0.056902,0.076588,0.750522,0.107068,115102.124169,55749.258356,2645686.094232,-11184.955438,-1225871.616638,-62400.147807,0.0,-1338512.386249,-7716.9881,1.1e-05,0.024204,0.056958,0.0,8.7e-05,0.0,1.427938,0.438694,0.170561,0.0,0.056958,0.094046,0.0,0.206694,0.0,0.0,1.947881,1.959181,914.088793,914.088793,299.184738,301.842354,450.0
520.616929,610.954351,610.954351,1063.678531,2029.63316,1083.486362,1002.14015,0.008919,0.0,0.0,0.057249,0.077056,0.750338,0.106439,122322.074235,59684.769183,2675246.69709,-10411.084103,-1225092.808199,-63784.881438,0.0,-1367910.787891,-8047.135459,1.1e-05,0.024331,0.057594,0.0,8.7e-05,0.0,1.435455,0.441004,0.172467,0.0,0.057594,0.095097,0.0,0.209004,0.0,0.0,1.958472,1.968943,923.605108,923.605108,299.594165,302.709829,480.0
520.614247,615.423816,615.423816,1065.782501,2032.55097,1084.454481,1003.216071,0.008742,0.0,0.0,0.072,0.087193,0.735495,0.096569,129415.612177,63578.216414,1086909.083504,-9844.173439,-1222796.033622,-64433.037045,1269649.552699,-1051118.381533,-8367.010564,1e-05,0.017485,0.0234,0.0,6.3e-05,0.0,1.031549,0.316915,0.070071,0.128489,0.0234,0.038636,0.05261,0.084915,0.093425,0.066824,1.389411,1.48164,932.552936,932.552936,300.101513,303.656022,510.0
520.611785,619.641578,619.641578,1067.750804,2035.309837,1085.368466,1004.2222,0.008617,0.0,0.0,0.082701,0.094875,0.724965,0.088842,136388.052882,67429.738673,1193344.213576,-9311.459887,-1219541.075353,-64584.555007,1207564.999253,-1098794.704648,-8677.417934,1e-05,0.017944,0.025691,0.0,6.4e-05,0.0,1.058615,0.32523,0.076932,0.122206,0.025691,0.04242,0.050038,0.09323,0.088857,0.063556,1.427544,1.518839,940.996387,940.996387,300.715,304.676839,540.0
520.609512,623.634484,623.634484,1069.599399,2037.926246,1086.234057,1005.166778,0.008595,0.0,0.0,0.084694,0.09644,0.723101,0.08717,143244.486835,71239.719062,1208416.189716,-8781.025675,-1215407.310561,-64646.932181,1208110.377332,-1118712.235595,-8979.063035,1e-05,0.018009,0.026015,0.0,6.5e-05,0.0,1.062448,0.326408,0.077904,0.122261,0.026015,0.042955,0.05006,0.094408,0.088897,0.063585,1.432944,1.524302,948.9893,948.9893,301.441484,305.7797,570.0
520.607406,627.425299,627.425299,1071.340258,2040.414923,1087.055445,1006.056688,0.008589,0.0,0.0,0.085305,0.096993,0.722582,0.086531,149989.757579,75008.71222,1210922.294495,-8297.247594,-1210392.50818,-64698.688353,1215707.513361,-1133968.795173,-9272.568555,1e-05,0.018019,0.026069,0.0,6.5e-05,0.0,1.063085,0.326603,0.078065,0.12303,0.026069,0.043045,0.050375,0.094603,0.089456,0.063985,1.433842,1.525315,956.577332,956.577332,302.286441,306.980408,600.0
520.605446,631.033499,631.033499,1072.982901,2042.788794,1087.835938,1006.897733,0.008585,0.0,0.0,0.085677,0.097352,0.722282,0.086103,156628.454386,78737.391544,1210090.722704,-7860.678047,-1204647.734732,-64543.490341,1224093.212417,-1147573.544609,-9558.487393,1e-05,0.018016,0.026051,0.0,6.5e-05,0.0,1.062874,0.326538,0.078012,0.123879,0.026051,0.043015,0.050722,0.094538,0.090073,0.064426,1.433544,1.525167,963.799529,963.799529,303.253995,308.28206,630.0
