c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.841123,419.714602,419.714602,950.536308,1914.13169,1047.768529,948.391278,0.009157,0.0,0.0,0.019421,0.026113,0.770418,0.174891,2842.168221,918.204365,1301946.851147,-208360.434532,-583315.241953,-50263.242488,0.0,-459148.999389,-858.932785,3e-06,0.018412,0.028029,0.0,6.6e-05,0.0,1.086232,0.333715,0.083934,0.0,0.028029,0.04628,0.0,0.101715,0.0,0.0,1.466454,1.837586,539.294651,539.294651,298.15,298.150002,30.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009072,0.0,0.0,0.032924,0.044298,0.76325,0.150455,9660.174718,3503.561844,1584528.819623,-101977.249173,-815232.57792,-69610.488606,0.0,-596061.908857,-1646.595067,6e-06,0.01963,0.034113,0.0,7.1e-05,0.0,1.158092,0.355791,0.102151,0.0,0.034113,0.056325,0.0,0.123791,0.0,0.0,1.567696,1.720073,627.363666,627.363666,298.15,298.150142,60.0
520.731963,490.68843,490.68843,998.584328,1954.324828,1058.920509,969.6944,0.009019,0.0,0.0,0.041393,0.055702,0.758755,0.135132,17785.760517,6893.97183,1823015.728861,-66061.174325,-959219.208612,-81899.485322,0.0,-713494.639439,-2341.221163,7e-06,0.020658,0.039247,0.0,7.4e-05,0.0,1.218738,0.374423,0.117526,0.0,0.039247,0.064803,0.0,0.142423,0.0,0.0,1.65314,1.742245,682.460457,682.460457,298.150003,298.151725,90.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.008987,0.0,0.0,0.046505,0.062586,0.756041,0.125881,26348.783411,10684.717674,2020428.560101,-48313.087077,-1060041.554808,-94774.313927,0.0,-814333.39033,-2966.213959,8e-06,0.021509,0.043497,0.0,7.7e-05,0.0,1.268939,0.389846,0.130253,0.0,0.043497,0.07182,0.0,0.157846,0.0,0.0,1.723867,1.784678,722.654878,722.654878,298.150049,298.159272,120.0
520.687372,526.47028,526.47028,1019.850064,1975.987008,1065.759921,980.004214,0.008966,0.0,0.0,0.04978,0.066997,0.754302,0.119954,35019.988263,14685.498135,2182875.567968,-37823.989037,-1134561.830195,-105222.096466,0.0,-901729.887715,-3537.764555,9e-06,0.022209,0.046994,0.0,8e-05,0.0,1.310248,0.402537,0.140725,0.0,0.046994,0.077594,0.0,0.170537,0.0,0.0,1.782068,1.827367,754.315657,754.315657,298.150397,298.18182,150.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.008951,0.0,0.0,0.052068,0.070078,0.753088,0.115815,43655.169318,18795.849304,2318750.123576,-30938.461417,-1191146.058275,-113976.140702,0.0,-978622.650944,-4066.812238,9e-06,0.022795,0.049919,0.0,8.2e-05,0.0,1.3448,0.413152,0.149485,0.0,0.049919,0.082424,0.0,0.181152,0.0,0.0,1.830748,1.866445,780.439303,780.439303,298.151956,298.231693,180.0
520.662456,550.585677,550.585677,1033.196722,1990.953917,1070.648952,986.629766,0.008941,0.0,0.0,0.053768,0.072367,0.752186,0.112739,52186.483011,22958.286858,2429480.622105,-26093.571448,-1234636.795048,-117951.435369,0.0,-1046237.767503,-4561.052737,9e-06,0.023272,0.052303,0.0,8.4e-05,0.0,1.372958,0.421803,0.156623,0.0,0.052303,0.08636,0.0,0.189803,0.0,0.0,1.87042,1.899657,802.677309,802.677309,298.156897,298.321932,210.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.008933,0.0,0.0,0.055039,0.07408,0.751511,0.110438,60581.601567,27138.060792,2519423.829705,-22508.689198,-1268135.144493,-117835.862822,0.0,-1105918.012567,-5026.120625,9e-06,0.02366,0.054239,0.0,8.5e-05,0.0,1.395831,0.42883,0.162422,0.0,0.054239,0.089558,0.0,0.19683,0.0,0.0,1.902645,1.927285,822.037309,822.037309,298.169221,298.464423,240.0
520.646581,568.799659,568.799659,1042.811664,2002.455748,1074.447717,991.477996,0.008927,0.0,0.0,0.056012,0.075389,0.750995,0.108678,68826.057679,31313.366131,2588510.298838,-19754.957835,-1293775.087421,-111403.767034,0.0,-1158110.204405,-5466.282142,1e-05,0.023957,0.055727,0.0,8.6e-05,0.0,1.413399,0.434227,0.166875,0.0,0.055727,0.092013,0.0,0.202227,0.0,0.0,1.927396,1.948605,839.179595,839.179595,298.195057,298.670208,270.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008922,0.0,0.0,0.056708,0.076326,0.750625,0.107419,76914.828249,35470.188609,2640096.115054,-17575.605026,-1313105.750416,-99872.38294,0.0,-1203657.518769,-5884.857903,1e-05,0.02418,0.056837,0.0,8.7e-05,0.0,1.426517,0.438258,0.170201,0.0,0.056837,0.093847,0.0,0.206258,0.0,0.0,1.945878,1.96445,854.560431,854.560431,298.242617,298.952064,300.0
520.635289,583.440063,583.440063,1050.27852,2011.816442,1077.554167,995.284845,0.008919,0.0,0.0,0.057206,0.076997,0.750361,0.106518,84848.026976,39599.406631,2675373.556374,-15809.662056,-1327298.261196,-82887.452258,0.0,-1243093.688658,-6284.492206,1e-05,0.024332,0.057597,0.0,8.7e-05,0.0,1.435488,0.441014,0.172475,0.0,0.057597,0.095101,0.0,0.209014,0.0,0.0,1.958517,1.974998,868.508317,868.508317,298.321849,299.32474,330.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.008917,0.0,0.0,0.057571,0.077489,0.750167,0.105856,92628.581093,43695.075154,2707666.990025,-14352.29775,-1337265.828632,-69809.921227,0.0,-1279571.611019,-6667.331398,1e-05,0.024471,0.058292,0.0,8.8e-05,0.0,1.4437,0.443536,0.174557,0.0,0.058292,0.096249,0.0,0.211536,0.0,0.0,1.970087,1.984903,881.267648,881.267648,298.443917,299.799242,360.0
520.626701,595.681762,595.681762,1056.337078,2019.710521,1080.182419,998.382594,0.008914,0.0,0.0,0.057951,0.078001,0.749965,0.105169,100260.928972,47753.366127,2745065.187112,-13131.497165,-1343737.523841,-65646.609628,0.0,-1315514.410422,-7035.146056,1e-05,0.024632,0.059097,0.0,8.9e-05,0.0,1.45321,0.446458,0.176968,0.0,0.059097,0.097578,0.0,0.214458,0.0,0.0,1.983486,1.996947,893.025175,893.025175,298.620604,300.379363,390.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.008912,0.0,0.0,0.058369,0.078564,0.749743,0.104412,107750.269851,51771.891521,2784429.250561,-12094.347506,-1347305.854723,-67081.966028,0.0,-1350557.665142,-7389.417162,1.1e-05,0.024802,0.059945,0.0,8.9e-05,0.0,1.46322,0.449534,0.179506,0.0,0.059945,0.098978,0.0,0.217534,0.0,0.0,1.997589,2.009915,903.926825,903.926825,298.863744,301.062615,420.0
