c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.00916,0.0,0.0,0.019073,0.025644,0.770603,0.175521,9660.174718,3503.561844,275560134.91586,-158287302.129209,-691712.490357,-227816.144527,0.0,-116351664.283575,-1639.868192,6e-06,1.200559,5.932403,0.0,0.004315,0.0,70.828678,21.760136,17.764748,0.0,5.932403,9.795302,0.0,21.528136,0.0,0.0,99.726091,336.014035,627.363666,627.363666,298.15,298.150142,60.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.009119,0.0,0.0,0.025507,0.034309,0.767187,0.163878,26348.783411,10684.717674,141508008.233053,-74549691.061478,-899429.198019,-310170.481942,0.0,-65745763.395603,-2954.096012,8e-06,0.622748,3.046459,0.0,0.002238,0.0,36.739912,11.287313,9.122706,0.0,3.046459,5.030167,0.0,11.055313,0.0,0.0,51.698671,145.76199,722.654878,722.654878,298.150049,298.159272,120.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.009094,0.0,0.0,0.029529,0.039726,0.765052,0.156599,43655.169318,18795.849304,95563231.346612,-47663180.442292,-1010669.382779,-373012.824116,0.0,-46512318.499435,-4050.19799,9e-06,0.42471,2.057335,0.0,0.001526,0.0,25.056392,7.697877,6.160749,0.0,2.057335,3.396974,0.0,7.465877,0.0,0.0,35.237842,90.043363,780.439303,780.439303,298.151956,298.231693,180.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.009075,0.0,0.0,0.032476,0.043694,0.763488,0.151266,60581.601567,27138.060792,72485228.184154,-34665349.511431,-1075993.455933,-385644.641963,0.0,-36353234.987537,-5005.587291,1e-05,0.325236,1.5605,0.0,0.001169,0.0,19.187775,5.894908,4.672961,0.0,1.5605,2.576623,0.0,5.662908,0.0,0.0,26.969588,64.38316,822.037309,822.037309,298.169221,298.464423,240.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.00906,0.0,0.0,0.034807,0.046834,0.76225,0.147048,76914.828249,35470.188609,58568379.145482,-27076020.651293,-1114150.333686,-326855.071439,0.0,-30045492.272717,-5860.816348,1.1e-05,0.26525,1.260891,0.0,0.000953,0.0,15.648791,4.807655,3.775773,0.0,1.260891,2.081923,0.0,4.575655,0.0,0.0,21.98354,49.844754,854.560431,854.560431,298.242617,298.952064,300.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.009048,0.0,0.0,0.036736,0.04943,0.761227,0.143559,92628.581093,43695.075154,49225311.850692,-22125069.245143,-1134649.793991,-228468.833105,0.0,-25730483.885268,-6640.093184,1.1e-05,0.224978,1.059748,0.0,0.000809,0.0,13.272898,4.077727,3.173446,0.0,1.059748,1.749806,0.0,3.845727,0.0,0.0,18.63616,40.555315,881.267648,881.267648,298.443917,299.799242,360.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.009038,0.0,0.0,0.038381,0.051646,0.760354,0.140582,107750.269851,51771.891521,42641450.410375,-18654286.449295,-1143168.604007,-219540.979728,0.0,-22617095.148351,-7359.228994,1.2e-05,0.196599,0.918008,0.0,0.000707,0.0,11.598655,3.563363,2.748999,0.0,0.918008,1.51577,0.0,3.331363,0.0,0.0,16.277332,34.186917,903.926825,903.926825,298.863744,301.062615,420.0
520.616929,610.954351,610.954351,1063.678531,2029.63316,1083.486362,1002.14015,0.009029,0.0,0.0,0.039818,0.053581,0.759591,0.137982,122322.074235,59684.769183,37728433.550782,-16089355.893513,-1143419.954319,-229625.573177,0.0,-20258002.904055,-8029.225719,1.2e-05,0.175423,0.812238,0.0,0.00063,0.0,10.349301,3.179534,2.432268,0.0,0.812238,1.341128,0.0,2.947534,0.0,0.0,14.517125,29.560443,923.605108,923.605108,299.594165,302.709829,480.0
520.611785,619.641578,619.641578,1067.750804,2035.309837,1085.368466,1004.2222,0.009019,0.0,0.0,0.041243,0.055379,0.758748,0.135612,136388.052882,67429.738673,26897650.539176,-14124912.71271,-1138238.336996,-232504.398024,5471876.417466,-16865213.403477,-8658.105434,1.2e-05,0.128738,0.579067,0.0,0.000463,0.0,7.595088,2.333379,1.734032,0.553756,0.579067,0.956127,0.226737,2.101379,0.40264,0.287993,10.636735,23.870147,940.996387,940.996387,300.715,304.676839,540.0
