c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.769658,463.30972,463.30972,981.01776,1938.308088,1054.184808,961.581051,0.009159,0.0,0.0,0.01909,0.025667,0.770594,0.17549,9660.174718,3503.561844,82288991.775499,-46900510.075974,-368913.32819,-222753.563538,0.0,-34795230.266074,-1584.541722,6e-06,0.367494,1.771561,0.0,0.001321,0.0,21.680821,6.660827,5.304988,0.0,1.771561,2.925117,0.0,6.428827,0.0,0.0,30.482024,100.494752,627.363666,627.363666,298.15,298.150142,60.0
520.706423,510.695652,510.695652,1010.698857,1966.355732,1062.672179,975.525009,0.009119,0.0,0.0,0.025556,0.034376,0.767161,0.163788,26348.783411,10684.717674,42815503.059235,-22089622.533461,-479695.572277,-303277.804566,0.0,-19940052.719286,-2854.429646,8e-06,0.19735,0.921755,0.0,0.000709,0.0,11.642916,3.576961,2.76022,0.0,0.921755,1.521957,0.0,3.344961,0.0,0.0,16.339691,44.212141,722.654878,722.654878,298.150049,298.159272,120.0
520.673297,539.494161,539.494161,1027.150075,1984.034478,1068.378011,983.615209,0.009093,0.0,0.0,0.02962,0.039848,0.765004,0.156435,43655.169318,18795.849304,29371623.700373,-14123417.657282,-539023.670815,-364723.650247,0.0,-14340545.171091,-3913.550937,9e-06,0.139402,0.632328,0.0,0.000501,0.0,8.224207,2.526658,1.893523,0.0,0.632328,1.044069,0.0,2.294658,0.0,0.0,11.523095,27.763813,780.439303,780.439303,298.151956,298.231693,180.0
520.653762,560.244847,560.244847,1038.342307,1997.031923,1072.653587,989.215421,0.009074,0.0,0.0,0.032612,0.043877,0.763416,0.151021,60581.601567,27138.060792,22630955.767508,-10272317.329225,-573863.176498,-377074.76103,0.0,-11402863.793788,-4836.706966,1e-05,0.110347,0.487211,0.0,0.000397,0.0,6.51009,2.000043,1.458967,0.0,0.487211,0.80446,0.0,1.768043,0.0,0.0,9.108088,20.195594,822.037309,822.037309,298.169221,298.464423,240.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.009059,0.0,0.0,0.034985,0.047072,0.762156,0.146727,76914.828249,35470.188609,18523499.461313,-8023665.88111,-594213.511299,-319591.625407,0.0,-9580365.361502,-5663.081994,1.1e-05,0.092643,0.398784,0.0,0.000333,0.0,5.465585,1.679148,1.194169,0.0,0.398784,0.658453,0.0,1.447148,0.0,0.0,7.636492,15.893311,854.560431,854.560431,298.242617,298.952064,300.0
520.63073,589.810681,589.810681,1053.451278,2015.917473,1078.918673,996.906291,0.009047,0.0,0.0,0.036943,0.04971,0.761117,0.143183,92628.581093,43695.075154,15721259.947658,-6556681.380637,-605146.556795,-223391.747925,0.0,-8329624.194996,-6416.067305,1.1e-05,0.080564,0.338456,0.0,0.00029,0.0,4.75299,1.460223,1.013515,0.0,0.338456,0.558842,0.0,1.228223,0.0,0.0,6.632522,13.128214,881.267648,881.267648,298.443917,299.799242,360.0
520.623105,601.125982,601.125982,1058.981977,2023.238761,1081.359039,999.736755,0.009036,0.0,0.0,0.038611,0.051956,0.760232,0.140166,107750.269851,51771.891521,13805155.320024,-5528237.578063,-609689.922137,-214662.29129,0.0,-7445454.587885,-7110.940649,1.2e-05,0.072305,0.297205,0.0,0.00026,0.0,4.265734,1.310528,0.889988,0.0,0.297205,0.49073,0.0,1.078528,0.0,0.0,5.946031,11.253597,903.926825,903.926825,298.863744,301.062615,420.0
520.616929,610.954351,610.954351,1063.678531,2029.63316,1083.486362,1002.14015,0.009027,0.0,0.0,0.040069,0.053919,0.759457,0.137527,122322.074235,59684.769183,12394634.883999,-4768204.666968,-609823.975637,-224522.782662,0.0,-6784325.125951,-7758.332781,1.2e-05,0.066225,0.266838,0.0,0.000238,0.0,3.907046,1.200331,0.799055,0.0,0.266838,0.440591,0.0,0.968331,0.0,0.0,5.440678,9.898953,923.605108,923.605108,299.594165,302.709829,480.0
520.611785,619.641578,619.641578,1067.750804,2035.309837,1085.368466,1004.2222,0.009012,0.0,0.0,0.041856,0.055927,0.758222,0.134982,136388.052882,67429.738673,4442236.004478,-4187168.504941,-607060.446398,-227337.633624,5350279.163744,-4762582.588136,-8365.995124,1.2e-05,0.031948,0.095635,0.0,0.000115,0.0,1.884792,0.57905,0.286381,0.54145,0.095635,0.157908,0.221698,0.34705,0.393692,0.281594,2.591539,6.737738,940.996387,940.996387,300.715,304.676839,540.0
520.607406,627.425299,627.425299,1071.340258,2040.414923,1087.055445,1006.056688,0.008996,0.0,0.0,0.043735,0.057889,0.756814,0.132566,149989.757579,75008.71222,3362673.129445,-3728549.442405,-602506.492961,-227739.383004,5467380.660379,-4262318.685,-8939.786455,1.3e-05,0.027294,0.072393,0.0,9.8e-05,0.0,1.610264,0.494709,0.216784,0.553301,0.072393,0.119533,0.22655,0.262709,0.402309,0.287757,2.204759,5.870305,956.577332,956.577332,302.286441,306.980408,600.0
520.603615,634.475872,634.475872,1074.537405,2045.058047,1088.579383,1007.694851,0.008979,0.0,0.0,0.045532,0.059724,0.755438,0.130326,163164.914215,82426.510689,2462030.68664,-3357323.743955,-596490.197462,-225890.670977,5569793.701698,-3842635.512951,-9484.262992,1.3e-05,0.023412,0.053004,0.0,8.4e-05,0.0,1.381236,0.424346,0.158722,0.563665,0.053004,0.087517,0.230794,0.192346,0.409845,0.293147,1.882082,5.167449,970.689552,970.689552,304.346977,309.668399,660.0
520.600286,640.919595,640.919595,1077.415367,2049.317122,1089.968059,1009.173662,0.008963,0.0,0.0,0.047262,0.061455,0.754088,0.128231,175947.257483,89689.322311,1697458.636431,-3051283.247815,-589505.280221,-222529.121453,5660300.068472,-3484438.004467,-10003.050948,1.3e-05,0.020117,0.036544,0.0,7.2e-05,0.0,1.186809,0.364614,0.109431,0.572824,0.036544,0.060339,0.234544,0.132614,0.416505,0.297911,1.608156,4.586235,983.586248,983.586248,306.914672,312.611327,720.0
520.59733,646.852705,646.852705,1080.030184,2053.251132,1091.243428,1010.520655,0.008947,0.0,0.0,0.048939,0.0631,0.752756,0.126258,188366.790038,96803.878844,1063025.670486,-2794859.571925,-581913.722577,-235734.187664,5740990.544259,-3181009.640321,-10499.092258,1.3e-05,0.017382,0.022885,0.0,6.2e-05,0.0,1.025476,0.315049,0.068531,0.58099,0.022885,0.037787,0.237888,0.083049,0.422442,0.302157,1.380855,4.106166,995.460308,995.460308,309.990178,315.673577,780.0
520.59468,652.350217,652.350217,1082.423907,2056.90581,1092.422508,1011.756257,0.008932,0.0,0.0,0.050574,0.064675,0.751437,0.124382,200450.175065,103777.008954,509316.285905,-2576979.148454,-574060.51146,-245461.718155,5813472.487782,-2915312.583018,-10974.812599,1.4e-05,0.014995,0.010965,0.0,5.4e-05,0.0,0.884671,0.27179,0.032834,0.588325,0.010965,0.018105,0.240891,0.03979,0.427776,0.305972,1.182475,3.69658,1006.462063,1006.462063,313.560315,318.784633,840.0
520.592187,657.681546,657.681546,1084.717369,2060.455933,1093.563622,1012.941164,0.008916,0.0,0.0,0.052175,0.066192,0.750126,0.12259,212517.110873,110616.051428,770238.907241,-0.0,-566938.093214,-227687.823221,5879022.951844,-5843192.273543,-11443.669107,1.4e-05,0.01612,0.016582,0.0,5.8e-05,0.0,0.951022,0.292175,0.049656,0.594959,0.016582,0.02738,0.243607,0.060175,0.432599,0.309422,1.275957,1.662705,1016.963092,1016.710953,317.601559,321.993494,900.0
520.588802,665.181546,665.181546,1087.89914,2065.459111,1095.165234,1014.586499,0.0089,0.0,0.0,0.053816,0.067754,0.748787,0.120742,230688.793213,117552.762616,714045.672485,-0.0,-573459.062314,-227538.548042,5944343.295888,-5845252.298947,-12139.05907,1.4e-05,0.015878,0.015372,0.0,5.7e-05,0.0,0.936732,0.287785,0.046033,0.60157,0.015372,0.025382,0.246314,0.055785,0.437406,0.31286,1.255824,1.646789,1031.963092,1026.30345,322.083143,325.63715,960.0
520.585553,672.681546,672.681546,1091.031578,2070.472175,1096.762778,1016.207992,0.008884,0.0,0.0,0.055484,0.069339,0.747427,0.118866,250001.64709,124776.068337,698742.873349,-0.0,-578414.74603,-230868.43593,5969065.904434,-5845660.153169,-12865.442654,1.4e-05,0.015812,0.015043,0.0,5.7e-05,0.0,0.932841,0.286589,0.045046,0.604071,0.015043,0.024838,0.247339,0.054589,0.439225,0.314161,1.250342,1.643044,1046.963092,1035.318596,326.969684,329.442751,1020.0
520.582432,680.181546,680.181546,1094.115637,2075.494541,1098.356491,1017.805093,0.008868,0.0,0.0,0.057163,0.070937,0.746057,0.116976,270502.477719,132302.910869,709677.528024,-0.0,-582874.806662,-233602.03618,5965272.4151,-5844849.372896,-13623.727386,1.4e-05,0.015859,0.015278,0.0,5.7e-05,0.0,0.935621,0.287444,0.045751,0.603688,0.015278,0.025227,0.247181,0.055444,0.438946,0.313962,1.254259,1.646949,1061.963092,1043.821961,332.223339,333.130508,1080.0
520.57943,687.681546,687.681546,1097.15035,2080.525673,1099.946596,1019.37545,0.008851,0.0,0.0,0.058852,0.072544,0.744679,0.115074,292239.031043,140149.15477,718815.193321,-0.0,-587146.144334,-235458.374881,5962682.991148,-5844478.831366,-14414.833888,1.4e-05,0.015898,0.015475,0.0,5.7e-05,0.0,0.937945,0.288157,0.04634,0.603425,0.015475,0.025552,0.247074,0.056157,0.438755,0.313825,1.257533,1.650281,1076.963092,1051.868544,337.805792,336.707233,1140.0
520.576543,695.181546,695.181546,1100.138414,2085.565074,1101.533297,1020.92048,0.008835,0.0,0.0,0.060551,0.074161,0.743293,0.113161,315259.993737,148329.903212,742637.461887,-0.0,-591359.770168,-252387.855783,5960897.733961,-5844547.874019,-15239.695878,1.4e-05,0.016001,0.015988,0.0,5.8e-05,0.0,0.944003,0.290019,0.047876,0.603245,0.015988,0.026398,0.247,0.058019,0.438624,0.313731,1.266068,1.659006,1091.963092,1059.504927,343.680302,340.247977,1200.0
520.573762,702.681546,702.681546,1103.081783,2090.611641,1103.116139,1022.441593,0.008818,0.0,0.0,0.062261,0.075788,0.741899,0.111235,339614.9932,156859.723966,753299.926937,-0.0,-595537.654019,-256177.390969,5959565.424563,-5845051.046342,-16099.260169,1.4e-05,0.016047,0.016217,0.0,5.8e-05,0.0,0.946714,0.290852,0.048564,0.60311,0.016217,0.026777,0.246945,0.058852,0.438526,0.313661,1.269888,1.662979,1106.963092,1066.770913,349.813385,344.403711,1260.0
520.571082,710.181546,710.181546,1105.978802,2095.660889,1104.691241,1023.940095,0.008802,0.0,0.0,0.063979,0.077423,0.740498,0.109298,365354.597563,165752.813789,754617.80877,-0.0,-599684.059758,-250441.441783,5958468.925357,-5845966.745913,-16994.486673,1.4e-05,0.016053,0.016246,0.0,5.8e-05,0.0,0.947049,0.290955,0.048649,0.602999,0.016246,0.026824,0.246899,0.058955,0.438445,0.313604,1.27036,1.663572,1121.963092,1073.700777,356.175654,349.273683,1320.0
520.568498,717.681546,717.681546,1108.831235,2100.711952,1106.258294,1025.417197,0.008785,0.0,0.0,0.065705,0.079067,0.73909,0.107353,392530.315686,175023.119932,763512.82405,-0.0,-603798.263184,-251834.67667,5957333.229401,-5847286.765202,-17926.348394,1.4e-05,0.016091,0.016437,0.0,5.8e-05,0.0,0.949311,0.291649,0.049222,0.602884,0.016437,0.02714,0.246852,0.059649,0.438362,0.313544,1.273547,1.666918,1136.963092,1080.324246,362.741825,353.263518,1380.0
520.566006,725.181546,725.181546,1111.641373,2105.764676,1107.817666,1026.874028,0.008768,0.0,0.0,0.06744,0.080719,0.737676,0.105397,421194.597156,184684.431285,774825.706391,-0.0,-607880.409848,-254945.638654,5955900.584421,-5849004.410873,-18895.831437,1.4e-05,0.01614,0.016681,0.0,5.8e-05,0.0,0.952188,0.292533,0.049951,0.602739,0.016681,0.027543,0.246793,0.060533,0.438256,0.313468,1.2776,1.671126,1151.963092,1086.667272,369.490244,357.049587,1440.0
520.563599,732.681546,732.681546,1114.408167,2110.815736,1109.366514,1028.311637,0.008751,0.0,0.0,0.069183,0.082378,0.736256,0.103432,451400.83229,194750.447659,790663.674814,-0.0,-611943.438326,-261673.380226,5953954.788151,-5851097.709415,-19903.934998,1.4e-05,0.016208,0.017022,0.0,5.8e-05,0.0,0.956216,0.293771,0.050972,0.602542,0.017022,0.028106,0.246712,0.061771,0.438113,0.313366,1.283274,1.676946,1166.963092,1092.75264,376.402305,360.972191,1500.0
520.561273,740.181546,740.181546,1117.131974,2115.863366,1110.903524,1029.731003,0.008734,0.0,0.0,0.070932,0.084046,0.73483,0.101458,483203.352133,205234.833079,821061.393403,-0.0,-615984.077977,-281827.495508,5951250.290338,-5853548.438884,-20951.671373,1.4e-05,0.016339,0.017676,0.0,5.9e-05,0.0,0.963946,0.296145,0.052932,0.602268,0.017676,0.029186,0.2466,0.064145,0.437914,0.313224,1.294165,1.688014,1181.963092,1098.600469,383.461995,365.442038,1560.0
520.559026,747.681546,747.681546,1119.814944,2120.907738,1112.429288,1031.133039,0.008717,0.0,0.0,0.072689,0.08572,0.733399,0.099474,516657.42846,216151.257239,839251.554713,-0.0,-619992.064523,-288488.436286,5947616.029056,-5856347.017007,-22040.065953,1.4e-05,0.016417,0.018068,0.0,5.9e-05,0.0,0.968571,0.297567,0.054105,0.601901,0.018068,0.029833,0.24645,0.065567,0.437647,0.313032,1.300682,1.694582,1196.963092,1104.228608,390.655531,372.841464,1620.0
520.556852,755.181546,755.181546,1122.459089,2125.949013,1113.944361,1032.516966,0.0087,0.0,0.0,0.074451,0.0874,0.731965,0.097484,551819.273774,227513.428082,851533.607278,-0.0,-623959.673422,-287889.177854,5942969.261486,-5859483.860265,-23170.157223,1.4e-05,0.01647,0.018332,0.0,5.9e-05,0.0,0.971695,0.298526,0.054896,0.60143,0.018332,0.030269,0.246257,0.066526,0.437305,0.312788,1.305083,1.698935,1211.963092,1109.652969,397.970912,375.822323,1680.0
520.554748,762.681546,762.681546,1125.066289,2130.987341,1115.44926,1033.880506,0.008683,0.0,0.0,0.076217,0.089084,0.730527,0.095488,588746.041306,239335.11763,869283.107926,-0.0,-627882.09199,-291288.550339,5937176.781265,-5862946.250094,-24342.996768,1.4e-05,0.016547,0.018714,0.0,5.9e-05,0.0,0.976208,0.299913,0.056041,0.600844,0.018714,0.0309,0.246017,0.067913,0.436878,0.312483,1.311442,1.705202,1226.963092,1114.887793,405.39752,380.23791,1740.0
520.552711,770.181546,770.181546,1127.638304,2136.022862,1116.94447,1035.22455,0.008666,0.0,0.0,0.077987,0.090773,0.729086,0.093487,627495.825018,251630.182663,896522.32953,-0.0,-632143.287476,-302184.806091,5930086.767014,-5866721.353713,-25559.649264,1.4e-05,0.016664,0.019301,0.0,6e-05,0.0,0.983135,0.302041,0.057797,0.600127,0.019301,0.031869,0.245723,0.070041,0.436357,0.31211,1.321201,1.714838,1241.963092,1119.94588,412.92587,385.708022,1800.0
