VARIABLE,TOT.,AVE. [/s],PEAK [/s],UNIT
Heat rate - overall,70812527.0,9835.0,1349810.0,[kJ]
Heat rate - burner,65000070.0,9027.0,1349810.0,[kJ]
Heat rate - specimen comb.,5812457.0,807.0,930.0,[kJ]
Heat rate - vent.,-36399038.0,-5055.0,310544.0,[kJ]
Heat rate - lining,-5185026.0,-720.0,1152.0,[kJ]
Heat rate - specimen,-233261.0,-32.0,58.0,[kJ]
Heat rate - intern. gas,-28828482.0,-4004.0,1261190.0,[kJ]
Heat rate - window,-166720.0,-23.0,35.0,[kJ]
,,,,
Heat flux - instantaneous,3891213.0,540.0,885.0,[kW/m2]
Heat flux - average,2285119.0,317.0,540.0,[kW/m2]
,,,,
Mass rate - fuel,1399.0,0.0,29.0,[kg]
Mass rate - specimen,306.0,0.0,0.0,[kg]
Mass rate - ventilation in,30488.0,4.0,485.0,[kg]
Mass rate - ventilation ou,82716.0,11.0,16466.0,[kg]
,,,,
Temperature - furnace,-,905.0,1054.0,[deg C]
Temperature - lining,-,282.0,486.0,[deg C]
Temperature - specimen,-,464.0,779.0,[deg C]
,,,,
Time - temperature deviation,0.0,-,-,[min]
Time - ventilation controlled,111.7,-,-,[min]
,,,,
Length - charring,93.0,0.0,0.0,[mm]
Content - O2,735630.0,102.0,210.0,[‰ vol.]
