VARIABLE,TOT.,AVE. [/s],PEAK [/s],UNIT
Heat rate - overall,200196740.0,27803.0,5080628.0,[kJ]
Heat rate - burner,164195846.0,22803.0,5080628.0,[kJ]
Heat rate - specimen comb.,36000894.0,5000.0,9445.0,[kJ]
Heat rate - vent.,-92469225.0,-12842.0,1168852.0,[kJ]
Heat rate - lining,-4200347.0,-583.0,1163.0,[kJ]
Heat rate - specimen,-1636904.0,-227.0,586.0,[kJ]
Heat rate - intern. gas,-117490297.0,-16317.0,4747196.0,[kJ]
Heat rate - window,-101149.0,-14.0,52.0,[kJ]
,,,,
Heat flux - instantaneous,2407104.0,334.0,1501.0,[kW/m2]
Heat flux - average,1099329.0,153.0,528.0,[kW/m2]
,,,,
Mass rate - fuel,3535.0,0.0,109.0,[kg]
Mass rate - specimen,1895.0,0.0,0.0,[kg]
Mass rate - ventilation in,63356.0,9.0,1821.0,[kg]
Mass rate - ventilation ou,265672.0,37.0,61977.0,[kg]
,,,,
Temperature - furnace,-,450.0,1200.0,[deg C]
Temperature - lining,-,18.0,400.0,[deg C]
Temperature - specimen,-,131.0,985.0,[deg C]
,,,,
Time - temperature deviation,73.2,-,-,[min]
Time - ventilation controlled,67.2,-,-,[min]
,,,,
Length - charring,59.0,0.0,0.0,[mm]
Content - O2,nan,nan,nan,[‰ vol.]
