VARIABLE,TOT.,AVE. [/s],PEAK [/s],UNIT
Heat rate - overall,272665485.0,37868.0,6248942.0,[kJ]
Heat rate - burner,272665485.0,37868.0,6248942.0,[kJ]
Heat rate - specimen comb.,0.0,0.0,0.0,[kJ]
Heat rate - vent.,-129919530.0,-18043.0,1437633.0,[kJ]
Heat rate - lining,-9193309.0,-1277.0,2043.0,[kJ]
Heat rate - specimen,0.0,0.0,0.0,[kJ]
Heat rate - intern. gas,-133383895.0,-18524.0,5838843.0,[kJ]
Heat rate - window,-168752.0,-23.0,35.0,[kJ]
,,,,
Heat flux - instantaneous,3891213.0,540.0,885.0,[kW/m2]
Heat flux - average,2285119.0,317.0,540.0,[kW/m2]
,,,,
Mass rate - fuel,5870.0,1.0,135.0,[kg]
Mass rate - specimen,0.0,0.0,0.0,[kg]
Mass rate - ventilation in,104889.0,15.0,2240.0,[kg]
Mass rate - ventilation ou,344960.0,48.0,76228.0,[kg]
,,,,
Temperature - furnace,-,905.0,1054.0,[deg C]
Temperature - lining,-,282.0,486.0,[deg C]
Temperature - specimen,-,-273.0,25.0,[deg C]
,,,,
Time - temperature deviation,0.0,-,-,[min]
Time - ventilation controlled,0.0,-,-,[min]
,,,,
Length - charring,0.0,0.0,0.0,[mm]
Content - O2,749758.0,104.0,210.0,[‰ vol.]
