c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.00892,0.0,0.0,0.057098,0.076852,0.750418,0.106712,76914.828249,35470.188609,2681873.043566,-17581.000942,-1415236.19767,-29961.714882,0.0,-1213193.737339,-5900.392733,1e-05,0.02436,0.057737,0.0,8.8e-05,0.0,1.437141,0.441521,0.172894,0.0,0.057737,0.095332,0.0,0.209521,0.0,0.0,1.960846,1.979454,854.560431,854.560431,298.242617,298.952064,300.0
520.607406,627.425299,627.425299,1071.340258,2040.414923,1087.055445,1006.056688,0.008806,0.0,0.0,0.068395,0.087152,0.74088,0.094767,149989.757579,75008.71222,2467319.849622,-8191.531157,-1434987.562475,-21350.567157,426361.901949,-1419837.683699,-9314.407082,1.1e-05,0.023435,0.053118,0.0,8.4e-05,0.0,1.382581,0.424759,0.159063,0.043148,0.053118,0.087706,0.017667,0.192759,0.031373,0.02244,1.883977,1.921404,956.577332,956.577332,302.286441,306.980408,600.0
520.592283,657.471741,657.471741,1084.627623,2060.316122,1093.518757,1012.89478,0.008797,0.0,0.0,0.069586,0.08851,0.74007,0.093037,212221.145072,110615.397239,2507226.355018,-5222.318427,-1348307.839307,-21304.822117,452087.665281,-1572567.734081,-11911.306368,1.1e-05,0.023607,0.053977,0.0,8.5e-05,0.0,1.392729,0.427877,0.161635,0.045751,0.053977,0.089124,0.018733,0.195877,0.033266,0.023794,1.898275,1.934588,1016.710953,1016.710953,317.601559,321.993494,900.0
520.582973,678.858478,678.858478,1093.575238,2074.607899,1098.075614,1017.525327,0.008792,0.0,0.0,0.07002,0.088886,0.73969,0.092613,267059.469373,142998.820299,2494992.0392,-3796.986765,-1255978.137578,-20096.785011,469892.913338,-1670950.205716,-14062.837466,1.2e-05,0.023554,0.053713,0.0,8.5e-05,0.0,1.389618,0.426921,0.160847,0.047553,0.053713,0.088689,0.019471,0.194921,0.034576,0.024731,1.893891,1.930138,1059.504927,1059.504927,343.676439,340.211106,1200.0
520.576431,695.476163,695.476163,1100.254877,2085.763196,1101.595559,1020.980676,0.008789,0.0,0.0,0.070227,0.089002,0.739462,0.092519,316508.25578,172831.957749,2474202.171344,-2966.817541,-1174771.594518,-19324.252109,482766.750187,-1743981.713707,-15924.543655,1.2e-05,0.023465,0.053266,0.0,8.4e-05,0.0,1.384331,0.425297,0.159506,0.048856,0.053266,0.08795,0.020004,0.193297,0.035524,0.025409,1.886443,1.922854,1092.75264,1092.75264,376.131849,359.708758,1500.0
520.571474,709.068661,709.068661,1105.551805,2094.911541,1104.458039,1023.71912,0.008788,0.0,0.0,0.070337,0.089021,0.739311,0.092543,361810.678382,200602.834162,2453184.564195,-2425.505771,-1104755.112434,-18691.626347,492521.152224,-1802254.46813,-17579.003737,1.2e-05,0.023374,0.052813,0.0,8.4e-05,0.0,1.378986,0.423655,0.158151,0.049843,0.052813,0.087203,0.020408,0.191655,0.036241,0.025922,1.878913,1.91554,1119.94588,1119.94588,411.104744,378.663855,1800.0
520.567528,720.569612,720.569612,1109.91825,2102.657455,1106.859673,1025.980528,0.008786,0.0,0.0,0.070394,0.088992,0.739204,0.092624,403796.54267,226665.89386,2433458.219714,-2046.085227,-1043685.765382,-18158.882483,500209.015057,-1850700.301287,-19076.200394,1.2e-05,0.023289,0.052389,0.0,8.4e-05,0.0,1.37397,0.422114,0.15688,0.050621,0.052389,0.086502,0.020727,0.190114,0.036807,0.026327,1.871845,1.908691,1142.95368,1142.95368,446.103468,438.655459,2100.0
520.564278,730.537675,730.537675,1113.621767,2109.372251,1108.925012,1027.902601,0.008785,0.0,0.0,0.070417,0.088934,0.739128,0.092736,443051.6957,251285.593354,2414699.415217,-1765.812337,-989805.16686,-17213.910349,506452.584244,-1891918.054328,-20449.055588,1.3e-05,0.023208,0.051985,0.0,8.3e-05,0.0,1.3692,0.420648,0.15567,0.051253,0.051985,0.085835,0.020986,0.188648,0.037267,0.026655,1.865125,1.902174,1162.894236,1162.894236,479.732471,585.952753,2400.0
520.561532,739.333826,739.333826,1116.82619,2115.293002,1110.730371,1029.571458,0.008785,0.0,0.0,0.070418,0.088859,0.739072,0.092867,480007.886601,274664.772675,2397187.054981,-1550.767212,-942168.540713,-15643.657407,511652.940432,-1927756.447017,-21720.583064,1.3e-05,0.023133,0.051608,0.0,8.3e-05,0.0,1.364746,0.41928,0.154541,0.051779,0.051608,0.085213,0.021201,0.18728,0.037649,0.026929,1.85885,1.896087,1180.489985,1180.489985,511.296928,765.65091,2700.0
520.559166,747.204858,747.204858,1119.645595,2120.58722,1112.332637,1031.044427,0.008784,0.0,0.0,0.070435,0.088822,0.739021,0.092938,514994.1701,296962.848607,2385327.661061,-1380.91772,-899982.081097,-15693.971355,515762.240527,-1961125.332358,-22907.599058,1.3e-05,0.023082,0.051353,0.0,8.3e-05,0.0,1.361731,0.418354,0.153777,0.052195,0.051353,0.084791,0.021371,0.186354,0.037952,0.027145,1.854601,1.89199,1196.234809,1196.234809,540.512861,821.44738,3000.0
