c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008922,0.0,0.0,0.056708,0.076326,0.750625,0.107419,76914.828249,35470.188609,2640102.383078,-17575.605956,-1313105.750416,-99872.38294,0.0,-1203658.962008,-5889.681758,1e-05,0.02418,0.056838,0.0,8.7e-05,0.0,1.426518,0.438258,0.170202,0.0,0.056838,0.093847,0.0,0.206258,0.0,0.0,1.945881,1.964453,854.560431,854.560431,298.242617,298.952064,300.0
520.607406,627.425299,627.425299,1071.340258,2040.414923,1087.055445,1006.056688,0.00856,0.0,0.0,0.088817,0.100984,0.720185,0.081454,149989.757579,75008.71222,1287657.854942,-8320.566651,-1331431.758998,-71168.557189,1293907.023036,-1161346.496489,-9297.498652,1e-05,0.01835,0.027721,0.0,6.6e-05,0.0,1.082599,0.332598,0.083012,0.130944,0.027721,0.045772,0.053615,0.100598,0.09521,0.0681,1.461335,1.558233,956.577332,956.577332,302.286441,306.980408,600.0
520.592283,657.471741,657.471741,1084.627623,2060.316122,1093.518757,1012.89478,0.008533,0.0,0.0,0.091404,0.103226,0.717917,0.078921,212221.145072,110615.397239,1236532.769796,-5311.719416,-1251007.273584,-71016.073722,1367989.090999,-1265297.110282,-11889.683791,1e-05,0.01813,0.026621,0.0,6.5e-05,0.0,1.069598,0.328604,0.079717,0.138441,0.026621,0.043955,0.056685,0.096604,0.100661,0.071999,1.443018,1.542097,1016.710953,1016.710953,317.601559,321.993494,900.0
520.582973,678.858478,678.858478,1093.575238,2074.607899,1098.075614,1017.525327,0.008514,0.0,0.0,0.09291,0.104138,0.716312,0.078126,267059.469373,142998.820299,1156012.509359,-3865.864237,-1165340.540021,-66989.28337,1419169.373489,-1324948.886001,-14037.309218,1.1e-05,0.017783,0.024887,0.0,6.4e-05,0.0,1.049122,0.322313,0.074526,0.14362,0.024887,0.041093,0.058806,0.090313,0.104427,0.074693,1.414169,1.515474,1059.504927,1059.504927,343.676439,340.211106,1200.0
520.576431,695.476163,695.476163,1100.254877,2085.763196,1101.595559,1020.980676,0.0085,0.0,0.0,0.093944,0.104641,0.715122,0.077793,316508.25578,172831.957749,1084113.18189,-3022.967999,-1089994.262955,-64414.173698,1455887.078328,-1366673.219713,-15895.635854,1.1e-05,0.017473,0.023339,0.0,6.3e-05,0.0,1.030838,0.316696,0.06989,0.147336,0.023339,0.038537,0.060327,0.084696,0.107129,0.076626,1.38841,1.491507,1092.75264,1092.75264,376.131849,359.708758,1500.0
520.571474,709.068661,709.068661,1105.551805,2094.911541,1104.458039,1023.71912,0.008489,0.0,0.0,0.09471,0.104937,0.714185,0.077679,361810.678382,200602.834162,1021801.237514,-2472.930899,-1025030.516692,-62305.421155,1483861.332475,-1398306.608647,-17547.092597,1.1e-05,0.017204,0.021998,0.0,6.2e-05,0.0,1.014993,0.311828,0.065873,0.150167,0.021998,0.036322,0.061486,0.079828,0.109188,0.078098,1.366085,1.47064,1119.94588,1119.94588,411.104744,378.663855,1800.0
520.567528,720.569612,720.569612,1109.91825,2102.657455,1106.859673,1025.980528,0.00848,0.0,0.0,0.095311,0.105107,0.713406,0.077696,403796.54267,226665.89386,967204.761231,-2087.154525,-968368.235921,-60529.608276,1506212.589817,-1423390.78093,-19041.571395,1.1e-05,0.016969,0.020822,0.0,6.1e-05,0.0,1.001109,0.307563,0.062354,0.152429,0.020822,0.034381,0.062413,0.075563,0.110832,0.079274,1.346525,1.452303,1142.95368,1142.95368,446.103468,438.655459,2100.0
520.564278,730.537675,730.537675,1113.621767,2109.372251,1108.925012,1027.902601,0.008472,0.0,0.0,0.095793,0.105188,0.712741,0.077806,443051.6957,251285.593354,916228.421653,-1802.026623,-918375.928014,-57379.701162,1524756.902127,-1443015.733533,-20411.934447,1.1e-05,0.016749,0.019725,0.0,6e-05,0.0,0.988146,0.30358,0.059067,0.154306,0.019725,0.032569,0.063181,0.07158,0.112197,0.08025,1.328261,1.435078,1162.894236,1162.894236,479.732471,585.952753,2400.0
520.561532,739.333826,739.333826,1116.82619,2115.293002,1110.730371,1029.571458,0.008465,0.0,0.0,0.0962,0.105188,0.71213,0.078017,480007.886601,274664.772675,866533.177851,-1583.158762,-874176.996538,-52145.524689,1540962.472407,-1457908.816549,-21681.153721,1.2e-05,0.016535,0.018655,0.0,5.9e-05,0.0,0.975509,0.299698,0.055863,0.155946,0.018655,0.030803,0.063852,0.067698,0.113389,0.081103,1.310456,1.418212,1180.489985,1180.489985,511.296928,765.65091,2700.0
520.559166,747.204858,747.204858,1119.645595,2120.58722,1112.332637,1031.044427,0.008459,0.0,0.0,0.096534,0.105239,0.711664,0.078103,514994.1701,296962.848607,832959.80983,-1410.19207,-835034.920605,-52313.23785,1553344.698837,-1474680.143215,-22866.014927,1.2e-05,0.01639,0.017932,0.0,5.9e-05,0.0,0.966971,0.297075,0.053699,0.157199,0.017932,0.029609,0.064366,0.065075,0.114301,0.081755,1.298428,1.406902,1196.234809,1196.234809,540.512861,821.44738,3000.0
520.557096,754.326981,754.326981,1122.159709,2125.374752,1113.772254,1032.360321,0.008455,0.0,0.0,0.096809,0.105309,0.711302,0.078125,548268.178055,318307.74938,808876.428038,-1270.178378,-800003.5105,-54859.012479,1563101.734356,-1491866.248994,-23979.212043,1.2e-05,0.016287,0.017414,0.0,5.9e-05,0.0,0.960847,0.295193,0.052146,0.158186,0.017414,0.028753,0.06477,0.063193,0.115019,0.082269,1.2898,1.398838,1210.481313,1210.481313,567.328386,846.667685,3300.0
520.555261,760.830408,760.830408,1124.42612,2129.744055,1115.078742,1033.545808,0.008451,0.0,0.0,0.09704,0.105373,0.711001,0.078135,580036.117659,338803.975265,789389.656807,-1154.623085,-768800.961967,-57323.305313,1571195.835374,-1508275.989974,-25030.611843,1.2e-05,0.016203,0.016994,0.0,5.8e-05,0.0,0.955892,0.293671,0.05089,0.159006,0.016994,0.02806,0.065105,0.061671,0.115614,0.082695,1.282818,1.392326,1223.490051,1223.490051,591.816544,869.454741,3600.0
520.553618,766.814093,766.814093,1126.487729,2133.762283,1116.274299,1034.623435,0.008448,0.0,0.0,0.097235,0.105435,0.710754,0.078128,610466.095569,358538.199181,774245.09923,-1057.704174,-741355.572833,-59406.203372,1577878.989448,-1524276.550568,-26028.05773,1.2e-05,0.016137,0.016668,0.0,5.8e-05,0.0,0.952041,0.292488,0.049914,0.159682,0.016668,0.027522,0.065382,0.060488,0.116106,0.083046,1.277392,1.387289,1235.459015,1235.459015,614.110076,889.718328,3900.0
520.552133,772.354996,772.354996,1128.37732,2137.481617,1117.376027,1035.610533,0.008446,0.0,0.0,0.097398,0.105498,0.710554,0.078104,639697.303828,377583.259711,762800.184575,-975.297659,-717019.372345,-61230.678964,1583383.151444,-1539980.084537,-26977.902516,1.2e-05,0.016088,0.016422,0.0,5.8e-05,0.0,0.94913,0.291594,0.049176,0.160239,0.016422,0.027115,0.06561,0.059594,0.116511,0.083336,1.273292,1.383507,1246.542187,1246.542187,634.374651,907.758905,4200.0
520.550782,777.514156,777.514156,1130.119499,2140.942916,1118.396885,1036.520626,0.008444,0.0,0.0,0.097534,0.105573,0.710403,0.078046,667846.53824,396001.074137,755969.739928,-904.305535,-695507.222066,-63335.153986,1587702.249407,-1556039.9338,-27885.373949,1.2e-05,0.016058,0.016275,0.0,5.8e-05,0.0,0.947393,0.29106,0.048736,0.160676,0.016275,0.026872,0.065789,0.05906,0.116829,0.083563,1.270844,1.381308,1256.861693,1256.861693,652.776019,926.37774,4500.0
520.549543,782.340801,782.340801,1131.731933,2144.178168,1119.346301,1037.364456,0.008443,0.0,0.0,0.097647,0.105652,0.710291,0.077966,695012.939491,413844.807331,752393.358998,-842.574546,-676601.676043,-65148.573606,1591105.863062,-1572151.564951,-28754.832915,1.2e-05,0.016043,0.016198,0.0,5.8e-05,0.0,0.946484,0.290781,0.048505,0.16102,0.016198,0.026745,0.06593,0.058781,0.117079,0.083742,1.269563,1.380219,1266.51602,1266.51602,669.478822,944.203337,4800.0
520.548402,786.87521,786.87521,1133.231621,2147.214907,1120.233308,1038.150696,0.008442,0.0,0.0,0.097739,0.105739,0.710215,0.077864,721281.516001,431160.516023,752012.436021,-788.461305,-660083.793025,-66745.322879,1593677.155196,-1588482.053609,-29589.960399,1.2e-05,0.016041,0.01619,0.0,5.8e-05,0.0,0.946387,0.290751,0.048481,0.161281,0.01619,0.026732,0.066037,0.058751,0.117268,0.083878,1.269427,1.380224,1275.585754,1275.585754,684.636331,960.277636,5100.0
