c_Ar,c_C3H8,c_CH4,c_CO2,c_H2O,c_N2,c_O2,content_vol_Ar,content_vol_C3H8,content_vol_CH4,content_vol_CO2,content_vol_H2O,content_vol_N2,content_vol_O2,hf_furnace,hf_furnace_average,hr_burner_combustion,hr_gas_enclosure,hr_lining,hr_specimen,hr_specimen_combustion,hr_ventilation,hr_windows,length_specimen_charring,mass_Ar,mass_C3H8,mass_CH4,mass_CO2,mass_H2O,mass_N2,mass_O2,mass_co2_burner_produced,mass_co2_specimen_produced,mass_fuel_in,mass_h2o_burner_produced,mass_h2o_specimen_produced,mass_o2_burner_required,mass_o2_specimen_required,mass_specimen_in,mass_ventilation_in,mass_ventilation_ou,temperature_gas,temperature_gas_target,temperature_lining,temperature_specimen,time
521.360072,302.984955,302.984955,848.970798,1864.849945,1039.992921,918.611148,0.00928,0.0,0.0,3e-05,0.0,0.780711,0.209979,0.000484,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,4.6e-05,0.0,0.755154,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,298.15,298.15,298.15,298.15,0.0
520.640511,576.476931,576.476931,1046.757956,2007.352751,1076.071363,993.487735,0.008923,0.0,0.0,0.056539,0.076099,0.750715,0.107725,76914.828249,35470.188609,2622200.173538,-17573.274856,-1269335.558735,-129834.097822,0.0,-1199572.889247,-5884.352878,1e-05,0.024103,0.056452,0.0,8.7e-05,0.0,1.421966,0.436859,0.169047,0.0,0.056452,0.093211,0.0,0.204859,0.0,0.0,1.939467,1.958023,854.560431,854.560431,298.242617,298.952064,300.0
520.607406,627.425299,627.425299,1071.340258,2040.414923,1087.055445,1006.056688,0.008438,0.0,0.0,0.098976,0.107853,0.709883,0.07485,149989.757579,75008.71222,854662.954897,-8383.883746,-1287050.700365,-92519.124345,1608757.329018,-1066177.48902,-9289.08644,9e-06,0.016484,0.0184,0.0,5.9e-05,0.0,0.97249,0.298771,0.055098,0.162807,0.0184,0.030381,0.066662,0.066771,0.118378,0.084671,1.306204,1.424684,956.577332,956.577332,302.286441,306.980408,600.0
520.592283,657.471741,657.471741,1084.627623,2060.316122,1093.518757,1012.89478,0.008402,0.0,0.0,0.102322,0.11059,0.706832,0.071855,212221.145072,110615.397239,779237.457052,-5355.786906,-1209307.031131,-92320.895839,1694017.707319,-1154392.524281,-11878.926215,1e-05,0.016159,0.016776,0.0,5.8e-05,0.0,0.95331,0.292878,0.050236,0.171435,0.016776,0.027699,0.070195,0.060878,0.124652,0.089159,1.279181,1.400592,1016.710953,1016.710953,317.601559,321.993494,900.0
520.582973,678.858478,678.858478,1093.575238,2074.607899,1098.075614,1017.525327,0.008373,0.0,0.0,0.104518,0.111877,0.704461,0.070771,267059.469373,142998.820299,679728.190806,-3900.223873,-1126495.855354,-87086.068381,1753317.790031,-1201539.224722,-14024.608508,1e-05,0.01573,0.014634,0.0,5.7e-05,0.0,0.928005,0.285104,0.043821,0.177436,0.014634,0.024162,0.072652,0.053104,0.129015,0.09228,1.243529,1.36773,1059.504927,1059.504927,343.676439,340.211106,1200.0
520.576431,695.476163,695.476163,1100.254877,2085.763196,1101.595559,1020.980676,0.008352,0.0,0.0,0.106103,0.112671,0.702653,0.070221,316508.25578,172831.957749,593932.338857,-3051.261197,-1053661.120856,-83738.425807,1795690.578435,-1233290.855668,-15881.253763,1e-05,0.01536,0.012786,0.0,5.5e-05,0.0,0.906188,0.278401,0.038289,0.181724,0.012786,0.021112,0.074408,0.046401,0.132133,0.09451,1.212791,1.339169,1092.75264,1092.75264,376.131849,359.708758,1500.0
520.571474,709.068661,709.068661,1105.551805,2094.911541,1104.458039,1023.71912,0.008334,0.0,0.0,0.107333,0.1132,0.701187,0.069944,361810.678382,200602.834162,520364.249292,-2497.052117,-990862.832802,-80997.047502,1827992.788674,-1256468.889247,-17531.216297,1.1e-05,0.015043,0.011203,0.0,5.4e-05,0.0,0.88748,0.272653,0.033547,0.184993,0.011203,0.018497,0.075746,0.040653,0.13451,0.09621,1.186433,1.314563,1119.94588,1119.94588,411.104744,378.663855,1800.0
520.567528,720.569612,720.569612,1109.91825,2102.657455,1106.859673,1025.980528,0.00832,0.0,0.0,0.108348,0.113566,0.699928,0.069839,403796.54267,226665.89386,456140.969288,-2108.241314,-936089.294724,-78688.490759,1853905.982006,-1274136.58158,-19024.342917,1.1e-05,0.014766,0.00982,0.0,5.3e-05,0.0,0.871148,0.267636,0.029406,0.187616,0.00982,0.016214,0.07682,0.035636,0.136417,0.097574,1.163424,1.293022,1142.95368,1142.95368,446.103468,438.655459,2100.0
520.564278,730.537675,730.537675,1113.621767,2109.372251,1108.925012,1027.902601,0.008306,0.0,0.0,0.109204,0.113813,0.69882,0.069856,443051.6957,251285.593354,395794.059888,-1820.797112,-887763.397081,-74593.611511,1875569.02502,-1286791.813116,-20393.466088,1.1e-05,0.014506,0.008521,0.0,5.2e-05,0.0,0.855802,0.262921,0.025516,0.189808,0.008521,0.014069,0.077717,0.030921,0.138011,0.098714,1.141803,1.272649,1162.894236,1162.894236,479.732471,585.952753,2400.0
520.561532,739.333826,739.333826,1116.82619,2115.293002,1110.730371,1029.571458,0.008294,0.0,0.0,0.109989,0.113961,0.697749,0.070007,480007.886601,274664.772675,335952.958468,-1600.13868,-845037.76332,-67789.182096,1894850.579738,-1294714.917115,-21661.536995,1.1e-05,0.014248,0.007233,0.0,5.1e-05,0.0,0.840585,0.258246,0.021658,0.19176,0.007233,0.011942,0.078516,0.026246,0.13943,0.099729,1.120363,1.252358,1180.489985,1180.489985,511.296928,765.65091,2700.0
